,text,target,label
1051,"youre a whole lot smarter than mr . trump . it would be laughable except he is the leader of our country . he is dismantling our institutions , reputation , and democracy . trump is a dictator trump is fleecing america",donald trump,0
1052,aw bless her cotton socks . trying very sweetest to stand up for traitor trump ukraine extortion trump betrayed the kurds blood on trumps hands trump corruption,donald trump,0
1053,donald j trump jr was your wife pregnant when you cheated you piece of shit just like you fat orange douchebag of a father real donald trump hope you both rot in hell,donald trump,0
1054,"yep . we reply nuts . not nuts enough to enter saudi embassy , but a giant rat truck on khas hog gi way is nuts ! so is flying impeachment now banners & amp billboards at mar a lago . we are world class trump trolls . join the fun with a small monthly donation !",donald trump,0
1055,"and mueller is just getting started . tomorrow the bully tweets , diversions , and who knows what else will be coming from the liarinchief . this presidential farce needs to end . trump",donald trump,0
1056,real donald trump president trump is pattern of pardons what can it tell us idiot buffoon looking for new administrator members to replace all former members he fired ! right nut job ? vote gop conspirators out pileup sandbags to block red wave,donald trump,0
1057,tea pain usa rep ted lieu sen schumer nancy pelosi trump no way in hell does trump get a military parade . he has never served this country . serves only himself,donald trump,0
1058,"yes , yes he is unfit for office . and so are you lindsey graham sc because you are now an enabling sycophant of a treasonous , criminal president trump",donald trump,0
1059,this asshat was walking after the parade yelling at people . . . would love to find out who the woman is in the car so she can have this lovely shot of her giving this shit the bird ! st augustine give the bird to hate trump,donald trump,1
1060,trump stole the election the votes were changed for him to win he is russian installed and a russian operative he is a traitor trump put in,donald trump,0
1061,"actually , he broke 5 . sit down and come back when your chin descends . trump",donald trump,0
1062,"well , well , well michael cohen 212 you keep sinking deeper & amp deeper into the proverbial is . . t . video of you meeting flynn & amp ahmed al rumaihi at trump tower . . . real donald trump will be pleased this is out . mueller trump",donald trump,0
1063,"yet you seem unable to acknowledge the right wing of your party stomping on the spirit of americn values ? you reply forever rebranded as the party of pedophiles , pussygrabbers , liars , bigots , racists , and traitors . you own gop put in s puppets trump",donald trump,0
1064,"we have a wimp in the wh , real donald trump , who does nothing to stop no kidding from missile testing !",donald trump,0
1065,"if ever he has said something to scare you , this is it . fight for democracy . vote full democrat in november . vote them out trump",donald trump,0
1066,"so release the memo is behind us . trump is base no longer have to ask their left / lib neighbors , that still talk to them , what goes on on twitter and can go back to the closed mines to drink their beers there . nunes hoax nunes hangs trump is fake eat it base",donald trump,0
1067,"elaine chao should be the person protecting press sec instead of secret service , ms chao seems to gravitate to soulless , cruel liars who have sold their souls to the devil incarnate real donald trump cnn trump maga is bullshit",donald trump,0
1068,"the simple fact that this guy , brian , felt compelled to tweet this and then you retweeted it , pretty much says it all . trump",donald trump,0
1069,"you do realize that the senate has to pass the same bill as well , right ? check with moscow mitch to see his thats going . i hear he has a backlog . trump",donald trump,0
1070,this is all great but when does mexico pay for the wall ? now all trump,donald trump,0
1071,what buffoons ! ! there is no witch hunt ! we are hunting criminals ! ! denial of normal t stand so close to donnie geraldo river a or you may be indicted ! ! hahahha ! circle of criminals corrupt trump,donald trump,0
1072,"trumps blatant disregard for court order you . is . has taken nearly 1 , 000 child migrants from their parents since judge ordered stop to border separations lawless president lawbreaker in chief",donald trump,0
1073,"so , nikki haley has decided to bet the rest of her career on trump getting away with it . she is probably got a shot .",donald trump,0
1074,thats not savagely schooling any 1 . thug whitaker was blatantly protecting the orange 1 while disrespecting members of congress . so what can you do ted lieu with this crook besides complaining the guy is horrible ? hes still in gov serving trump,donald trump,0
1075,fun fact he present during the deposition and has no idea what was actually said by the witness . trump broken trump ukraine impeachment inquiry,donald trump,0
1076,"just when i thought i could be shocked anymore , i read this ! ! ! ! unfknbelievable ! ! ! ! ! ! ! ! ! gop traitors epstein suicide cover up wake up america trump",donald trump,0
1077,the problem is mfers in charge of answering those calls are crooked trump supporters and your message will fall on death ears . motherfucker a trump period .,donald trump,0
1078,"wow ! line by line schiff narrated full trump team is collusion as if reading from mueller report ! not just talk , it has all the evidences of paper and email trails as seen . resign now trump",donald trump,0
1079,"devastating video on pundits on trump rt g green wald short too minute video for those of you in the media pitifully insisting that no media reckoning is needed and journalists performed beautifully , soberly and responsibly throughout this whole saga",donald trump,0
1080,"karma is hard at work , look who is locked up ! trump russian cohorts . . southern district finish him off trump crime family for prison lock him up",donald trump,0
1081,"if hillary had won and spent as much time golfing as you do , you d be a okay with it right , trump ? ! hypocrite mueller is coming for you",donald trump,0
1082,"if you think trump could resign and the impeachment on charges for individual number one will go away , your ass is either young or brain fkg washed . class in the next phase is the conviction phase , followed by the sentencing phase . impeachment is a forever thing .",donald trump,0
1083,those transcripts are the tip of the iceberg . and its even worse than we thought . plus there are dozens of other corrupt and probably criminal acts to pursue against trump . he should resign . impeach them f lock him up crooked president,donald trump,0
1084,"msnbc all in with chris my thought is , other world leaders want to have intelligent enterprise conversations . talk about how they can better their countries and the world . trump america is so call president is not there he is incapable of doing that .",donald trump,0
1085,trump rebuffs request to lower flags to honor victims of newspaper shooting,donald trump,0
1086,says the man who asked for help and did receive from foreign countries ! ! ! you sir are and always will be trump,donald trump,0
1087,"it is only when trump is well rested after a weeks long tax payer funded vacation at mar a lago that his cognition enhancing meds really kick in . that is when you can actually understand every word he utters as he speaks , even if he is talking completely out of his ass .",donald trump,0
1088,no witch hunt . nothing to do with the republican party . trump will always use a diversion to hide,donald trump,0
1089,"all the bad things he did were for you , and he is going to prison and you are walked by free for now . . . . all you are trying to do is separate yourself from him as you have with others . . . . trump",donald trump,0
1090,"slow walker getting retired doesnt mean a thing . . . theres no turning back now , real president trump dirty donald mueller a in t going anywhere sealed indictments trump",donald trump,0
1091,"this caveman corrupt pig rep hunter after pleading guilty and stealing $ 250 , 000 . 00 in campaign funds is still a trump employee ? lock him up",donald trump,0
1092,"trump lying trump little trump is a disgrace to the usa is presidency . too bad those 63 million voters did not come to their senses in nov . 2016 & amp voted for this misogynist , this womanizer into the whitehouse and you can tell when it is trump f twitting and when it is not .",donald trump,0
1093,"so much for business in the front , party in the back crooked donald trump",donald trump,0
1094,one thing that bothers me is why more former administration & career government leaders haven spoken out publicly against the crass comments of trump like john brennan has . stop being politically correct in a down & amp dirty street fight . just speak the truth in english,donald trump,0
1095,sessions needs to prosecute the crook in the wh who uses brown people as a means of deflecting his lazy crooked ass . p too lazy butt porn star lover pussy grabber trump,donald trump,0
1096,i have never been so unimpressed by a person in my life . . . . and more than 50 of the americans ! trump just care about him,donald trump,0
1097,"mr . i d take a bullet for president trump , shady michael cohen might now flip ? that honor among thieves veneer is apparently pretty thin . and now trump will accuse cohen of being a lying dirtbag .",donald trump,0
1098,yes . . . . they are all white supremacist criminals . . . we have a crime family who stole you . is . america from us . . . it is up to us to give you . is . america back to we the people . . . . . . trump & amp republikkkans,donald trump,0
1099,"exclusive deputy ag rod rosenstein tells confidantes he is prepared to be fired , saying here i stand . slime ball trump trump real donald trump running scared and threatening federal employees rightfully doing their job . fire trump stand with rod",donald trump,0
1100,so get him out for his crimes . stick to that . denial of normal t cloud the issue . let his family deal with his personality disorders . russia gate cover up trump,donald trump,0
1101,only in your imaginary world . ball is with mcconnell ! get trump the medical attention necessary . the guilt is with trump and him alone . unfortunately he does t do guilt . this means you reply screwed !,donald trump,0
1102,gop you all know that rats leave a sinking ship right ? do you want to drown because of a spineless bully ? pot us unfit for office trump,donald trump,0
1103,"why is it that trump will tweet & amp tweet & amp tweet . . . but never go under oath & amp face having to tell the truth ? total obstruction all the time . . . zero documents , zero witnesses . sham trial when all facts pointed to removal from office ! = public enemy no . 1 gop",donald trump,0
1104,cohen can t keep this underground ! this was the last time trump told the truth whole and nothing but the truth .,donald trump,0
1105,"its hard too remember what you say fr 1 day too the next when your a pathological liar . the wh gr if ter is the kingoflies . evangelicals know that satan is the father of lies , so they have too pretend trump doesnt lie . they are as fake as their supreme leader the biggest fake of all !",donald trump,0
1106,one way or the other you reply going to prison for your crimes . trump,donald trump,0
1107,"for me and millions others , can you ask them to rescue us from trump world ?",donald trump,1
1108,really ? a rainbow flag is more offensive than this guy ? . . get a grip . trump doesnt respect women trumps an international disgrace americans for impeachment arrest trump everything trump touches dies trump,donald trump,0
1109,"they are and many others states as well . trump has also suppress the death and case count . , because it will make the crooked trump crime family look bad .",donald trump,0
1110,"why does fox focus so much on the muller report ? if this were an investigation of clinton , would t conservatives howl for the full release of the documents ? why aren t they doing the same for the muller report ? oh , because trump is being investigated .",donald trump,0
1111,show the entire hearing mark the icing on the cake was the orange doofus tweeting to attack her in realtime as he did for no good reason while she with a stellar reputation fighting corruption worked in ukraine abuse of power crooked gop witness intimidation is a crime trump,donald trump,0
1112,trump just can t stop lying . takes his supporters for complete fools .,donald trump,0
1113,never was a coward but you sure seem to be yourself ! ! again the truth is upsetting to you but it is still the truth ! ! too bad you can not handle the truth like so many other trump backers ! ! realize the truth the absolutely corrupt gop their corruption hurts us all,donald trump,0
1114,"trump always talking about himself , spin , failure , lies , deception . just another diversion from",donald trump,0
1115,the irs commissioner has a stake in a trump branded property . is there anyone who works for real donald trump trump who is ethical and honest ?,donald trump,0
1116,trump administration blocks states from using medicaid to help respond to coronavirus crisis ktla,donald trump,0
1117,"they should go home , still time to watch your impeachment . trump",donald trump,0
1118,trump may have to face even bigger trump baby blimp during uk visit,donald trump,0
1119,i believed real donald trump so called presidency was illegitimate from the beginning and i still think its illegitimate today . the only reason he won is because russia helped him . period .,donald trump,0
1120,wow you are still walking free ? oh my God forgot the scoundrel of bill barr another lapdog of trump,donald trump,0
1121,you wish . . . why would he want to stop now ? i hope he nails all of you trump,donald trump,0
1122,keep up the great work mueller ! keep scaring the crap out of trump ! cant wait for the subpoena ! trump c omitted treason,donald trump,0
1123,"hey there , you are so in deep that all of these tweets will not help ! it is trump , not hilary . the russians have you and hopefully this will all be exposed so you can go to jail . you lost the popular vote , get over yourself .",donald trump,0
1124,"fake president trump has also allegedly paid for abortions himself , and given his history of catching and killing news coverage of that nature , it is hard to dispute those allegations .",donald trump,0
1125,trump takes orders from putin . the white house is under russian occupation & bob mueller is going to prove it . trump mueller time,donald trump,0
1126,trumps trade war with / china is finally here beginning on friday and it wont be pretty analysts warn . p too trumps trade war trump tariffs,donald trump,0
1127,trump wants to take from the poor and give to the wealthy deranged donald trump real donald trump,donald trump,0
1128,voting for a corrupt member of the house or senate means that you are voting for a gop person who follows party and not the law . this is not the way government should work . corruption gop trump,donald trump,0
1129,trump just tried to perpetrate yet another fraud on the american people,donald trump,0
1130,seriously ? a new policy proposal by the crooked trump administration calls for the surveillance of disabled people social media profiles to determine the necessity of their disability benefits . disability benefits crimes against humanity,donald trump,0
1131,the democrats write that bill your just signing it ! but you can stop blocking key witness testimony ! trump,donald trump,0
1132,because the polls are manage by mike price a member of the crooked trump crime family and has bought all the gallop polls to make trump look good during his presidency . the entire gop has been compromised and must be eradicated .,donald trump,0
1133,"if sean hannity spoke the truth about trump , the president would not have this kind of approval rating . trump corruption trump tax returns",donald trump,0
1134,"oh my God . has anyone watched the impeachment hearings ? all of those people should be fired . dem , republicans , all of them . i want my tax dollars back . nunes nonsense dr fiona hill 2020 election trump",donald trump,0
1135,this current administration is at best a debacle ! how can folks just dodge questions about americas well being ? trump,donald trump,0
1136,there is not and has never been any major voter fraud . the incidents of voter fraud over the last decade can be counted on one hand . this is nothing more than a ruse because drump wants that senate seat . he is losing another seat in arizona too . trump,donald trump,0
1137,what bullshit . you have always been the crooked one . and stop saying that someone has committed many crimes . tell everyone exactly what those crimes are . right . you can t . pathological liar resistance mueller is coming for you trump,donald trump,0
1138,"does anyone think that 45 will not change his mind about vaping ? money is involved , isn t it ? idiot in chief unfit to be president truth matters trump",donald trump,0
1139,you have accomplished nothing for the common man and much for the rich . we are noting your accomplices in your criminal enterprise and all of you will be held accountable for your crimes . moscow mitch trump,donald trump,0
1140,and yet another corrupt and sinful christian . . . 13 more reasons climate denier scott pruitt lost his job as e . p . a . chief lock him up f br trump,donald trump,0
1141,"good ! for commercials or not . . . the less pot us gets high lighted as our american representative , the better ! the jerk trump",donald trump,0
1142,"trump has always used his many lawyers and the courts to wiggle out of his business messes . if he is ruled against , he drags his feet , pays nothing or a small partial payment until the litigant person he screwed just gives up . lock trump up trump cash trump fat cat",donald trump,0
1143,"i so dislike the news networks anymore . it is all donald the monster trump all the time , and none of it is ever good . it mfa trump epstein trump for prison 2020",donald trump,0
1144,just the normal trump diversions / hypocrisy . wants allies to take back is terrorists and put on trial . trump using the american people as usual .,donald trump,0
1145,"in fact , trump actually said i am the least racist person not that he is not a racist . according to trump there is a spectrum of racism and if one is at the bottom of it then it is okay .",donald trump,0
1146,"of course it did , tax dodging donnys only purpose as phony president is to steal money from the taxpayer . still no tax returns con m and on trump",donald trump,0
1147,rudy coll u dy was able to stop trump from going to prison as a private citizen . wont work this time,donald trump,0
1148,"the air trump breaths is a lie and you still believe his air has possibilities , your ass is still brainwashed . there is no hope he is not normal period . wtfu is a crook , but if you like crooks , denial of normal t resist .",donald trump,0
1149,trump jar van ka have german . d bank calling them@on passing dirty money . now hes going behind xis back . he is as dumb as he looks . trumps taxes,donald trump,0
1150,a fool that lies and supports trump . . . . . . . . . . . . . . . . . is it a trend ?,donald trump,0
1151,why are you more worried about amazons shipping costs than you are about our country ? infrastructure amazon impeach trump pence trump,donald trump,0
1152,it was so perfect it had to be locked down in a secret server . got it . trump,donald trump,0
1153,"such a disgrace . . . most of his old taxes come out to day . . . shows what a fake he is . . . he is by far the greatest imposter this world has ever seen . . maybe someone can remake the movie , presidential style ! trump",donald trump,0
1154,the absolutely corrupt gop and trump are not any better then war criminal obama so what is your point ! ? that you are all corrupt criminals screwing everyday citizens ! ! realize the truth their corruption hurts us all stop voting for corruption,donald trump,1
1155,"so just heard trump administrator is encouraging less withholding so people falsely see more money in paychecks , but have more taxes liability at filing . wow , creating more fake numbers by wh . shocked ! stable genius america beware",donald trump,0
1156,criminal trump resist she was not involved ! leaked e mails reveal ivanka trump is lawyer added edits to michael cohen is 2017 congress testimony to distance her from the moscow trump tower project,donald trump,0
1157,he threatens anyone who wont stay in line with his corruption . trump,donald trump,0
1158,you want to talk about a secret globalist conspiracy ? think about how the trump family has hotels and golf course resorts all over the world .,donald trump,0
1159,"well known bull s**t happens , from total bull s**t happens . however , hiding criminal behavior of the from kremlin made to look bad trump klan family . time to review what the criminals that republicans and the trumps have been hiding .",donald trump,0
1160,millions homeless . millions without health insurance . millions malnourished . education system broken . border disaster . economy tanking . deficit ballooning . let is maga & amp spend trillions on unnecessary military b . is . and shaft the american people . drain the swamp trump,donald trump,0
1161,cant wait to hear you say that when youve been arrested for your crimes . trump,donald trump,0
1162,"sure you know . just look at your track record of bancruptcies taj mahal trump castle hotel & casino trump plaza casino trump plaza hotel trump hotels & casino resorts trump airlines the new jersey generals trump university , steak , etc . and now the usa . . . maga",donald trump,0
1163,while you ask for and collect relief from the federal government . racketeering is what its called . disgusting . relief package trump,donald trump,0
1164,thats totally fucking awful . no child should be afraid to go to school . fuck nra trump,donald trump,0
1165,"its great to see your religious tweets . but when are you going to stop being complicit & start defending your country instead of trump ? this country needs you , marco ! gop comp licit",donald trump,0
1166,. real donald trump pot us i hope donny has trouble sleeping at night . initiate the impeachment process agent orange donald dum f,donald trump,0
1167,"trump or should i say comrade trump . funny how when obama was our potus it was bad to deal with russia now when the orange oompa loompa is in the white house it is all good , business as usual .",donald trump,0
1168,what is going on with the investigation by the florida state bar into matt gae tz is witness tampering ? can one of these criminals please be held accountable ? individual one trump,donald trump,0
1169,ask any trump supporters is wasting extra taxpayers money & boosting up the bottom line of trumps personal business something for americas interest ? gop corruption,donald trump,0
1170,"so , real donald trump could t actively earn it , he had to ask people to nominate him . i wonder what trump offered in return . trump japan is pm nominated trump for nobel peace prize on you . is . request asahi",donald trump,0
1171,"so , not releasing everything , so we get the story in context . but releasing just enough to make yourself look good . in your own eyes , cause the rest of us already know you reply a liar , a thief and a blow hard . trump",donald trump,0
1172,this staggering conclusion by nonpartisan former dni james clapper should be a headline as big and bold as the attack on pearl harbor . instead its buried in an unending stream of so called breaking news . facebook help trump win idiot maddow,donald trump,0
1173,no one gives a f ck what you think or say except for other loons like you . p too maga trump gop also known as gangsta s outlaws perverts,donald trump,0
1174,can you image the captain promising that there are thousands of life jackets only for passengers and crew to find out there are just a few dozen and they are reserved only for the first class passengers ? yeah . i can . thats our reality right now . trump,donald trump,0
1175,does anyone believe anything that any of these people are saying ? trump press conf trump,donald trump,0
1176,"your people the rich . americans took our own health into our own hands when you failed to do so . as americans , we will decide when it is safe for us to get back to work . . we trust experts not con artists . fake president facts matter dr trump c ovid 19 trump",donald trump,0
1177,"fact check obama administration did not send $ 3 . 7 million to wuhan lab Instant Message not surprised , but Instant Message dismayed that in america we still need to talk about these purposeful lies instead of repairing our common societal issues ! gop did this to america trump",donald trump,0
1178,"we ? for the record , i didn t vote for damaged and broken . trump the worst president ever trump",donald trump,0
1179,trump trump made florida his official residence . he may have also made a legal mess . the washington post,donald trump,0
1180,real donald trump can t do anything quickly . if he had to haul ass it would take two trips with help . carnival barking clown,donald trump,0
1181,trumps minions spin lies for him every day ! trump lies every day . coronavirus fox is fake news,donald trump,0
1182,todays trump press conference is an admission that real donald trump knew about the virus back in january . trump every time he opens his mouth .,donald trump,0
1183,"with all the noise they reply making , this is really what the administration wants us to forget . he really believes that everyone in america has a head that screws on backward . trump failure trump failed america gop betrayed america trump",donald trump,0
1184,warning listening to the yellow haired orange baboon is dangerous to your health trump is t kaput trump,donald trump,0
1185,"this is most interesting , as it is also a response to the four democratic senators trump named today who threatened to vote against aid to ukraine if corruption was not addressed . this could t be any more beautiful . trump ukraine scandal",donald trump,0
1186,trump intends to terminate health care and replace it with what ? gop has never come up with a better plan that includes all the good things in obamacare . obama care,donald trump,0
1187,trumps right to try was not only already a law in colorado in 2014 but a more comprehensive law was signed by a real leader in 1997 by bill clinton trump . food and drug administration modernization act of 1997 wikipedia,donald trump,0
1188,"trump any time someone claims the flu , heart disease , or car accidents have a deadlier rate than trump is handling of c ovid 19 , show them this graph if they understand math & amp unusually high mortality . it shows normal seasonal averages in the gray shaded portion .",donald trump,0
1189,"please shut up with that shit . you sound ridiculous . super safe over here , only 102 ok deaths in 3 months ! do you think people can t see we have for times as many deaths as the rest of the world ? ! ? trump",donald trump,0
1190,the only reason to watch this shitshow is to hear what fa uci has to say . trump,donald trump,0
1191,wed be back there already if you had done your job instead of blowing everything off that you don like . trump lied americans died trump,donald trump,0
1192,"laughing out loud the whole time they were doing this press conference , i thought how freaking stupid are these morons ? ? all standing nice and close together , telling others what to do ! ! or what not to do if you were paying attention . we are on our own . the federal govt is a joke . trump",donald trump,0
1193,did you real donald trump lovers see how donnie lies to suit your agenda ? but the the words coming out of donnie is mouth denial of normal not align with barack obama lips moving right here .,donald trump,0
1194,you tell rand paul fauci tell the ignorant republican where it stands just because rand is a doctor doesnt mean he is a know it all doctors can make mistakes trump is definitely not my president,donald trump,0
1195,laughing out loud illegally ? nope you open your mouth and they show the video . and don you have something better to be doing ? like focusing on the pandemic ? trump tantrum trump,donald trump,0
1196,funny how its only fake news or lamestream media when its negative about you or your administration . trumps jealous of obama trump,donald trump,0
1197,laughing out loud ! at todays press ! its the guy from dancing with the stars guy quizzing trump,donald trump,1
1198,how about the worst idea these bunch of crooked a holes have had for sometime ? et td american idiots trump business bailout trump,donald trump,0
1199,came here to say that . thank you for saying it . trump lies are killing people trump lies are destroying the economy trump,donald trump,0
1200,"in the right setting , real donald trump would say he was actually an 11 year old orphan girl who grew up in avonlea on prince edward island . trump",donald trump,0
1201,"that is so sweet , lord trumpie ! ! total bull . . . but so sweet ! !",donald trump,0
1202,obama told 45 that flynn was bad news in a face to face conversation . whats the big secret ? that flynn was an unregistered lobbyist for the turkish government trump,donald trump,0
1203,"credibly is the important word to focus on here . just like everything , he will try and explain , but the explanation will only amount to a pack of trump and that is okay with his cult 45",donald trump,0
1204,"i tried to file this photo on my computer under fucktrump but i already had a file named that . we reply all going to die , aren t we ? c ovid 19",donald trump,0
1205,"when the man pretending to be president has convinced otherwise good people that our free press is untrustworthy by attacking the press people feel justified to attack them in defense of trump traitor . the press uncover truth , while trump covers it with lies .",donald trump,0
1206,trump nobody knows where real donald trump is getting a 95 now he briefly hit that mark before c ovid 19 dropped him . his disapproval overall is running 52 54 his approval ratings are low 40 is .,donald trump,0
1207,trump is now saying he took a coronavirus test even though his own doctor said he didn t,donald trump,0
1208,"human covid 19 death toll is 6 . plus , according to a new study from university of glasgow using a statistical measure called years of life lost , researchers found that cv 19 strips an average of 10 years away from a person is life . so why did trump put economy first ?",donald trump,0
1209,does anyone believe that he has had the test ! its a swab ! ! coronavirus c ovid 19 trump recession trump,donald trump,0
1210,there is far more to journalism than simply parroting what someone in power says . aren t journalists supposed to hold power accountable ? to speak truth to power ? not just give power a bigger public audience ? c ovid coronavirus trump,donald trump,1
1211,. . . trump falsely claimed that the obama administration didnt do anything about the 2009 pandemic .,donald trump,0
1212,trump is a killer trump more r rump lies trump claims intelligence officials did not raise coronavirus until late january,donald trump,0
1213,"millions of people are fleeing the republican party & joining the democrats ! there is no shame in realizing hatred , lies & outright denial of truth is unacceptable ! donald trump democrats trump",donald trump,0
1214,"cut this fucking moron is microphone . donald trump talking about breakthrough drugs as though they reply about to hit the fucking market . this Parent Over Shoulder will get everyone killed . for the love of god , throw the fucking towel , microphone , podium or something . c ovid 19",donald trump,0
1215,"trump you called it a hoax . you blamed the democrats . you said it was 15 cases when it was 60 . you said it would soon be 0 , its over 3 , 000 . you are a liar & amp a fool .",donald trump,0
1216,this is the same Parent Over Shoulder that said it was a scam . stop giving this spoiled human stain air time all ready trump maga coronavirus donald trump jr criticized for suggesting social distancing could end covid 19 outbreak in two weeks smart news,donald trump,0
1217,"trump blasts media , calls journalists very unpatriotic for reporting on government affairs the hill . you are not the country and the press has every right to report on your dysfunctional administration . gop",donald trump,0
1218,"was t it a gop seat in 2016 ? oh wait , are you saying the last 3 1 / too years have felt like 22 ? well , i agree with that ! trump",donald trump,0
1219,lying must be a must do in the trump family .,donald trump,0
1220,he is a liar . i denial of normal t believe he d do anything that might do him harm . trump,donald trump,0
1221,lindsey graham sc that is because you are greedy and corrupt and you fail to work for the people who hired you . slam graham and vote out the corrupt gop vote them all out 2020 trump,donald trump,0
1222,i tried to watch frontline pbs tonight . could t do it . too many photos of a man i despise and too many republican cowards . just made me angry & amp frustrated . unfit to be president narcissism trump,donald trump,0
1223,denial of normal lemon says trump is gaslighting you and rolls the tape via youtube gaslighting,donald trump,0
1224,what fucking bullshit ! the you . is . economy is not the enemy of the world . trump inherited the economy and the middle class and poor are not benefiting from the stock market . tax cuts were for the 1 . trump and this bozo is spewing his nonsense for him .,donald trump,0
1225,"any mother , who has been watching trump lie , misinform and perform acts of sketchy morality , would know this is not a man she wants leading our nation . go plies",donald trump,0
1226,theres no way in hell that the germaphobe in chief has not yet been tested . trump,donald trump,0
1227,"right after trump spoke to the ukrainian president two months ago , the ukraine president bragged on his website that by cooperating with trump request things would be better for ukraine trump gop comp licit",donald trump,0
1228,pence just lied again about this non existent goggle coronavirus testing website . he said it would be launched on march 16 th which is an overt lie . pence lies trump via verge,donald trump,0
1229,lucy in the sky with diamonds take 1 by the beatles social distance sos trump,donald trump,0
1230,"these are not facts . this is a lie . do the trump sheep seriously not have access to goggle ? come on make America great again cult , try to verify some info yourselves for a change instead of listening to this asshat . maga morons",donald trump,0
1231,for trump the buck stops only when it gets to his pocket or stock portfolio,donald trump,0
1232,trump why does everyone believe trump is taking hydroxychloroquine ? about everything and everything he does is for his benefit . stop falling for his shit ! hes selling hydroxychloroquine to his minions .,donald trump,0
1233,this is so powerful ! ! ! real donald trump is an embarrassment and a national disgrace ! tre 45 on,donald trump,0
1234,oh my god viewers shocked as insane trump accuses ny governor of creating death panels in fox coronavirus rant raw story trumps remarks at a town hall covered by fox news about gov . cuomo of ny are reprehensible blatant lies .,donald trump,1
1235,exactly ! the show or the reality show they both fit ! ! ! ! ! unfit to lead trumps a joke trump cares about trump trump,donald trump,0
1236,why ? ! ? ! ? ! ? ! how many millions did that little stunt cost ? could t that money have been spent better ? when you lose the office how many trillions will we be bankrupt ? perhaps you should stop president pine sol trump,donald trump,0
1237,"if nothing else , you have given america years of comedy gold with your tweets . im pot us tre 45 on trump",donald trump,0
1238,"all of my fellow resistance folks , remember this magat ! they are charged up and ready to vote . we need to do the same . dem s midterms trump",donald trump,0
1239,"well , no shit . the handpicked , gop prosecutor regurgitated the conclusion fed to her by a criminal administration , which is dope sick desperate to add a ringer to the nation is highest court . traitor gop november is coming no kavan a ugh vote trump",donald trump,0
1240,"optics are important . look here but not there . dem are actually pretty good at that game , as what ever seen lately . but just like the transcript of the phone call , the complaint will be a nothingburger at best trump",donald trump,1
1241,this call shows how unqualified and inept this president and administration is . its pretty scary that a person can can get patched to the prez and even scarier that trump gave information so willfully ! friday feeling inept trump,donald trump,0
1242,the american voters have seen all that they need . cheeto is guilty . election 2020 trump,donald trump,1
1243,"excellent question ! it is almost as if , oh i denial of normal t know the gop are afraid of losing without cheating . gop traitors trump",donald trump,0
1244,and now real donald trump is ordering a large portion withdraw from afghanistan ! we defended afghanistan in the early 90 is from a hostile force . guess who it was ? russia ! how much more evidence do you idiot gop morons need ! ? trump is 100 a slave to putin !,donald trump,0
1245,i am blue democrat in texas we need the extra democratic support ! lets grow strong together thanks ! like retweet follow comments appreciated i will follow back f br party blue tsunami f br trump,donald trump,0
1246,"democrat is are going to have to walk and chew gum at the same time . trump but we still are in a climate crisis , commonsense gun laws are still just tweet tags , kids are still separated from their parents and in cages , and the income gap is still growing .",donald trump,0
1247,no ! why should i ? how could i ? the office is vacant as far as i am concerned . occupation by an illegitimate president deserves no respect ! trump traitor barr traitor trump to prison,donald trump,0
1248,we will wait a bit for investigation but not too long . security risk in oval office can t be tolerated . not my president trump elections 2020 vote blue trump is communications with a foreign leader sparked whistleblower complaint,donald trump,0
1249,i can t get along with society digitally remastered 99 by grand funk railroad gop = russian assets trump,donald trump,1
1250,good thing real donald trump is term ends during the new roaring twenties . . . another reason to celebrate the beginning of a better time . . . fuck donald trump 2020 election 2020 trump baby,donald trump,0
1251,"yep , that is exactly it . speaker pelosi stand firm for what is right ! now all now now all ever trump",donald trump,0
1252,"since there were several commercial flights in iran during the bombing , did they specifically shoot the uk rani an flight to keep up the narrative by dem s on trump scandal ? defying police , iranians protest over plane shoot down via bre it bart news",donald trump,1
1253,"crooked trump , you are the big fat waste of time , and you have low energy . speaker pelosi and congress it is past time to start the impeachment procedures ! crooked trump impeach trump pence white nationalist crimes against humanity",donald trump,0
1254,there are numerous criminals in the white house ! aiding and abetting or complicit to all trump is crimes ! oathbreakers all gop except a mash ! now i believe some key dem s . i believe they want trump to win 2020 and he will if they do not trump now ! betrayed and disgusted,donald trump,0
1255,"the october election surprise was a wake up call to get out and vote for dem s so we can trump . . . who is a traitorous , serial lying mentally ill pervert and money laundering king of the trump russian gop crime syndicate squatting in gov offices inciting violent acts",donald trump,0
1256,"spineless gop eunuchs allow another russian asset assault on our democracy . over 2300 conflict of interest reply over 22 , 000 lies & amp misleading statements in over 900 days reply times gop a . ok . a . groupies of putin ! trump",donald trump,0
1257,"trying to trump ends up uncovering the democrats crimes and corruption , including collusion with multiple foreign countries ! trump rally i a",donald trump,1
1258,thank you john brennan for having the backbone and balls that the entire republican congress lacks . your tweet is right on . thank you for being a true american ! gop republican hypocrisy trump,donald trump,0
1259,394 days 2020 elections 129 days till target senate trump vote impeachment inquiry count 228 96 . 6 / 52 . 8 7 06 cdt 10 / 6 / 19 not including for uk rain gate deflections too bdd is 5 dinos likely defect vote no on articles peterson vandrew brandisi horn rose,donald trump,1
