,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
74,"तो मुझे इसे सीधे करने दें, सैन डिएगो शहर में 6 नए COVID-19 मामलों की पुष्टि हुई है और @SDUSD में बच्चों को अभी भी स्कूल जाना है जबकि कई अन्य संस्थान ऑनलाइन शिक्षण में जा रहे हैं?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238332503804358657
75,#COVID19 का प्रभाव अफ्रीका में विनाशकारी होगा। कुछ माता-पिता अभी भी अपने बच्चों को उनकी इच्छानुसार करने देते हैं: यह गैर-जिम्मेदाराना है। इनमें ज्यादातर बच्चे बिना मास्क के घूम रहे हैं। सरकार के पास कोई योजना नहीं है: हमें सतर्क रहना चाहिए और घर के अंदर रहना चाहिए। #नकाब पहनिए,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283327948691472384
76,"छात्र घर क्यों नहीं रह सकते? शिक्षक अपनी कक्षाओं में जा सकते हैं और जूम या जो कुछ भी काम करता है, उसके माध्यम से पढ़ा सकते हैं! इस पर सभी कोविड ब्रेक पर स्कूलों ने काम क्यों नहीं किया? शिक्षक के बच्चे जा सकते हैं, जब तक वे माता-पिता के साथ रहेंगे? काश हम इस पर एक साथ काम कर पाते।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283459655298093057
77,"मेरे गृहनगर ""मियामी विश्वविद्यालय"" ऑक्सफोर्ड, ओहियो में विश्वविद्यालय ने कोरोना वायरस के कारण कक्षाओं को बंद करने का निर्णय लिया। हर कोई कृपया बस सुरक्षित रहें।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237483669788463106
78,कक्षा 12 के शिक्षार्थी भी बच्चे होते हैं और वे भी दूसरों की तरह महत्वपूर्ण होते हैं। बस स्कूलों को बंद करो.:nerd_face: @DBE_SA @SadtuNational,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285094408665337857
79,@SMC_edu में अभी भी कक्षाएं हैं जबकि WHO ने कोरोनावायरस को महामारी घोषित कर दिया है। कक्षाओं को कैंपस से बाहर ले जाने में क्या लगेगा? पूरे स्कूल को संक्रमित होना है?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237801307731136514
80,"सैद्धांतिक रूप से, आप बिना जाने 2 सप्ताह तक कोरोनावायरस के साथ घूम सकते हैं

और मैं एक अमेरिकन स्कूल में जाता हूँ, जिसे पिग्स्टी के नाम से भी जाना जाता है

तो इससे पहले सभी 135,000 छात्रों को कोरोनावायरस हो जाता है

हम क्यों नहीं",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237573439721844737
81,"डिजिटल प्लेटफॉर्म बच्चों को सीखते रहने और अंदर रहने के लिए एक सुरक्षित कोविड मुक्त वातावरण प्रदान करते हैं
उनके शिक्षकों और दोस्तों के साथ स्पर्श करें। स्कूलों को काम करने दीजिए @imBhupendrasinh #RightToTeach
#SaveOurSchools @vijayrupanibjp @hrdministry",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287355947145236480
82,"किद्दो को वर्षों से होमस्कूल किया गया है। यदि यह संभव है और उपलब्ध है, मुझे उम्मीद है कि किया जा सकता है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282694089633398784
83,"लॉकडाउन माई हम दोस्तों, शिक्षकों और अपनी कक्षा के अध्ययन को याद कर रहे हैं, लेकिन खुद को कोविड-19 से बचाने के लिए नियमों का पालन करना होगा, इसलिए हमें ऑनलाइन अध्ययन पर ध्यान देना चाहिए: मासूम:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287358672365146115
84,"सोचिए अगर आप अपने बच्चे को घर पर नहीं रखते हैं और वह Covid19 से मरने वालों में से एक है तो आप कितना तबाह महसूस करेंगे। उसे डूबने दो, माता-पिता... क्योंकि ऐसा होगा। #keepyourchildhome #WearAMask",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285018104179957762
85,"@stan_tampa @GovRonDeSantis @realDonaldTrump घृणित @SenateGOP @HouseGOP के लिए एकमात्र शब्द है, मुझे आपके नुकसान के लिए खेद है, मैं वास्तव में हूं। आइए प्रार्थना करें कि वे वास्तव में #स्कूल न खोलें",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283151297919832070
86,@ हिलेरी क्लिंटन और माता-पिता को अपने बच्चों के जीवन और ट्रम्प के दोबारा चुने जाने की उम्मीदों के बीच चयन करने के लिए मजबूर नहीं होना चाहिए। @realDonaldTrump,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283055046817722371
87,होने वाले सभी ANTIFA स्कूल शूटर्स के कारण स्कूल सुरक्षित नहीं हैं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283807984036876288
88,तो आप मुझे बता रहे हैं कि एक छात्र या शिक्षक को 24 घंटे के लिए स्कूल बंद करने के लिए स्कूल में कोरोना वायरस लाना होगा और उसके बाद सभी को स्कूल जाना जारी रखना होगा? किस मूर्ख को यह विचार आया...?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237470016561459200
89,जहां मैं रहता हूं उसके आसपास कोरोना वायरस होने की घोषणा की गई थी और यहां के स्कूलों को रद्द नहीं किया गया है,school_closures,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237534081367203842
90,@GavinNewsom आपको अगले मंगलवार (3/17) तक सभी स्कूलों को बंद करने की आवश्यकता है। बच्चे आसानी से लक्षण नहीं दिखाते हैं। वे अपने दादा-दादी और शिक्षकों को मार रहे हैं! #COVID-19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238458089872842752
91,अपने बच्चों को कमबख्त स्कूलों से दूर ले जाओ! #कोविड2019 #कोरोनावायरस #वर्किंगफ्रॉमहोम #StayTheFHome,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1240206532266131457
92,"अगला कमबख्त गधा जो मुझे बताता है कि कोई डेटा नहीं है कि बच्चे दूसरों को COVID-19 प्रसारित कर सकते हैं, वह डिक मुक्का मारने वाला है।
बच्चे स्कूल नहीं गए हैं और आखिर हम अपने बच्चों पर उस डेटा के लिए प्रयोग क्यों करना चाहेंगे जिसकी आपको जरूरत है। भाड़ में जाओ",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286489113374470145
93,मुझे बायोलॉजिक इम्युनोसुप्रेशन इंजेक्शन लेने हैं जो मेरे सिस्टम में 3 महीने तक रहते हैं। मैं अपने भाई के साथ रहता हूं जिसे हर दिन अपने और मेरे लिए डर लाकर यूनिवर्सिटी जाना पड़ता है। हम दोनों डरे हुए हैं कि कहीं मुझे कोरोना वायरस न हो जाए।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237516762868060160
94,@KTRTRS @SabithaindraTRS क्रीक प्लैनेट स्कूल (वीनस कैंपस) में शिक्षकों को सुबह 9 बजे से दोपहर 3 बजे तक काम करने के लिए मजबूर किया गया। कृपया आवश्यक कार्यवाही करें। शिक्षकों को भी घर में रहने दें। #कोरोनावाइरस अनुरोध @hydcitypolice आवश्यक कार्रवाई और सहायक कर्मचारियों को लेने के लिए।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1240979168738725891
95,"#ट्रम्प प्रशासन स्कूलों में बंदूकों के बारे में कुछ नहीं करेगा, आपको क्या लगता है कि अगर आपके बच्चों को #कोरोनावायरस मिलता है तो वे बकवास करते हैं?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237572651196928000
96,"स्कूलों को बंद करने के लिए किसी के COVID-19 से संक्रमित होने का इंतजार करने का कोई मतलब नहीं है। यदि आपका स्कूल आपके स्वास्थ्य और सुरक्षा की परवाह नहीं करता है, तो याचिका पर हस्ताक्षर करें, उन्हें कॉल करें और ईमेल करें, या कक्षा में न आएं। आप पहले आओ।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237473478040838144
97,"@GovParsonMO

#SchoolReopening पर आपका कठोर रवैया, बच्चों, शिक्षकों, परिवार की देखभाल नहीं करने से वायरस फैल जाएगा और फैल जाएगा!

आप भूल गए कि हम SHO-ME स्टेट हैं। आप अच्छा नेतृत्व या #तथ्य नहीं दिखा रहे हैं कि मिसौरी फैल गया है और मौतें बदतर नहीं होंगी!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286856721474838528
98,@jasonnn_p @CUNY हमारे परिवार के सदस्यों को बुरी तरह प्रभावित करने वाले थे और अगर उन्हें कुछ हो गया तो यह विनाशकारी होगा! यह स्कूलों की गलती होगी कि वे अपने कर्मचारियों और छात्रों की मदद करने में सावधानियां नहीं बरत रहे हैं। कृपया परिवारों के बारे में भी सोचें #CUNY #SUNY #COVID19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237543106586636288
99,मेरे दादा-दादी हैं जिन्हें हृदय दोष और फेफड़ों की समस्या है और वे कोविड-19 होने का जोखिम नहीं उठा सकते क्योंकि वे इससे मर जाएंगे। हम यहां बैठकर इंतजार नहीं कर सकते कि मेरे भाई के स्कूल से किसी को वायरस हो क्योंकि इससे मेरे दादा-दादी को खतरा है। कृपया,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237493236584853506
100,यहां पीए में हमारे स्कूल मूल रूप से ऐसे खुल रहे हैं जैसे कभी कुछ हुआ ही न हो। हमारे गवर्नर अद्भुत हैं इसलिए मुझे यकीन नहीं है कि डब्ल्यूटीएफ चल रहा है। मैं अपनी बेटी को साइबर स्कूल भेज रहा हूं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283795298804957184
101,"मैंने सही ढंग से शिक्षक से पूछा कि अगर हमें कोरोना वायरस हो गया तो क्या होगा, उसने कहा कि वे इसे एक दिन के लिए बंद कर देंगे और इसे कीटाणुरहित कर देंगे और फिर हम अगले दिन वापस आएंगे। ईमानदारी से कहूं तो मैं स्कूल नहीं जा रहा हूँ अगर यह यहाँ च है!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237478854048059394
102,"@donwinslow मैं एक विशेष शिक्षा शिक्षक हूं और मुझे शायद हर दिन स्कूल जाना होगा, लेकिन मैं अपनी 15 साल की जुड़वां बेटियों को नहीं भेजूंगा। मेरी 78 साल की मां हमारे साथ रहती हैं इसलिए मैं हर दिन घर आने पर खुद को अपने कमरे में क्वारंटाइन कर लूंगा।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283868218323591168
103,"@GovAbbott मैं शर्त लगा सकता हूँ कि अगर फेड स्कूलों को खोलने के लिए :moneybag: की पेशकश कर रहे थे, तो आप उन्हें जल्द से जल्द खोलना अनिवार्य कर देंगे। #MclenanCounty में देरी बंद करो",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286178390022721540
104,"हर लॉकडाउन में एक कॉमन क्लॉज ""आवश्यक सेवाएं"" होती है।
तो क्या आप कह रहे हैं कि शिक्षा अब ""आवश्यक"" नहीं है?
शिक्षा कब एक विलासिता बन गई और आवश्यकता नहीं?
#TeachersLivesMatters #RightToLearn",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287349804377333760
105,शिक्षक संघ कर दाताओं के पैसे के आलसी साइफन हैं क्योंकि वे स्कूल खोलने के खिलाफ लड़ते हैं जब सभी वैज्ञानिक और तर्कसंगत डेटा इस तथ्य की ओर इशारा करते हैं कि स्कूलों को इस पतन को खोलने की आवश्यकता है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280655904472432640
106,"माता-पिता जो अपने बच्चों को स्कूल नहीं भेजना चाहते हैं, उन्हें ऐसा करने के लिए स्वतंत्र होना चाहिए, चाहे जो भी परिणाम हों (ग्रेड दोहराएं?)।
लेकिन बाकी सब छोड़ दें और बच्चों को सीखने दें।
#स्कूल फिर से खुल रहा है",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283339738859147265
107,"हा दयनीय स्कूली शिक्षा प्रणाली तुम सब वहाँ पहुँच गए हमारे स्कूल 26/2/2020 से बंद हैं

कृपया मदद करें कि कोरोनोवायरस मेरे शहर में है और मैं बोरियत से मर रहा हूं, वे मुझे बाहर नहीं जाने दे रहे हैं",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237515659807866881
108,जबकि दुनिया पढ़ रही है और भुगतान कर रही है और गुजरात के छात्र अध्ययन करने की उम्मीद कर रहे हैं क्योंकि सरकार ने कहा है कि वे चाहते हुए भी स्कूलों के लिए भुगतान नहीं कर सकते हैं! #SaveOurSchools,school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287360638247817222
109,क्या डिज़्नी खुल सकता है तो क्या स्कूल @realDonaldTrump $dis,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1281697175186083840
110,"स्कूल बंद होने के कारण क्योंकि वे इसमें शामिल लागतों को वहन नहीं कर सकते हैं, और किसी भी प्रकार के प्रोत्साहन की कमी के कारण, दुर्भाग्य से छात्रों को सामान्य बनाने के लिए आवश्यक एक महत्वपूर्ण हिस्सा याद आएगा - शिक्षक @CMOGuj @vijayrupanibjp @imBhupendrasinh",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287325731530215424
111,नीति निर्माताओं को इस तथ्य पर विचार करने की आवश्यकता है कि बिना फीस के स्कूल नहीं चल सकते और शिक्षक बिना वेतन के जीवित नहीं रह सकते।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287351731085402113
112,#SaveOurSchools अगर हमें अचानक सीखना बंद करने के लिए मजबूर किया जाए तो हम वैश्विक नेता कैसे बन सकते हैं? स्कूलों को काम करने दें।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287361955909505024
113,"@nowondernotruth @RobManess @CassandraRules रिपब्लिकन, ट्रम्प ट्रेन शिक्षक यहाँ काम पर वापस जाना चाहते हैं! मार्च में स्कूल बंद होने के बाद से भुगतान नहीं किया गया है। अधिक शिक्षक def उदारवादी हैं लेकिन मैं कहूंगा कि यह 70%/30% है।
#सही शिक्षक",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284196124887113728
114,"अर्थव्यवस्था पहले से ही खराब स्थिति में है... स्कूलों को गुजरात उच्च न्यायालय के वर्तमान निर्देशों के साथ, केवल और अधिक बेरोजगारी, अधिक तनाव और निराशा आने वाली है...",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287354654964068352
115,"हम शिक्षकों के खिलाफ नहीं हैं हम सिर्फ इस व्यवस्था के खिलाफ हैं। जरा सोचिए, शिक्षा जो किसी व्यक्ति के भविष्य का आधार है, वह पूरी तरह से ऐप्स पर निर्भर है।
उसके लिए स्कूल फीस ले रहे हैं और ऑनलाइन पढ़ाने में असमर्थ शिक्षकों को भुगतान नहीं किया जा रहा है।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287414597536817152
116,@JoeySaladsReal और बच्चों के पास बाल अपचारियों से शरण है! #स्कूल,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1286494846954418177
117,वे स्कूल फिर से खोल रहे हैं क्योंकि वे पैसे खो रहे हैं ... इसलिए नहीं कि यह बाहर सुरक्षित है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283328951872638978
118,. . . तो लगभग 30 गैर नर्सिंग होम मौतें। तो गैर नर्सिंग होम मृत्यु दर लगभग 0.0079 प्रतिशत है। यह लाउडाउन काउंटी के स्कूलों को बंद करने का आधार नहीं है। #COVID19 धोखा,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286647142392659969
119,@NPDay ये नया भारत है एक आदमी को ऑनलाइन पढ़ाई के लिए स्मार्टफोन खरीदने के लिए गाय बेचनी पड़ी। अभिभावकों का दर्द नहीं समझ रहे स्कूल-कॉलेज ऑनलाइन पढ़ाई सभी के लिए आसान नहीं :cry::cry:#cancelexam #parents #ugc_cancel_exam #AatmanirbharBharat,school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286178185147604992
120,"स्कूलों को बैक अप खोलना होगा। मैं उन माता-पिता को समझता हूं जो चिंतित हैं, लेकिन कृपया उन बच्चों को समझें जिनके लिए यह एकमात्र स्थान है जहां उन्हें गर्म भोजन मिल सकता है, जिनके लिए यह एक ऐसी जगह है जो उन्हें सड़कों से दूर रखती है। स्कूल किताबों और परीक्षणों से अधिक प्रदान करते हैं।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283757551121846273
121,"अगर @GavinNewsom आज स्कूलों को बंद कर देता है, तो @DNC फिर से ""विज्ञान की पार्टी"" होने का दावा नहीं कर सकता है।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284152233332887552
122,"@realDonaldTrump मेरी 2 किशोर बहनों, मेरे भतीजों और कई अन्य लोगों ने कैलिफोर्निया में स्कूल बंद होने के बाद से एक भी चीज़ नहीं सीखी। केवल 2 बच्चे जिन्हें मैं जानता था कि उनके शिक्षक वास्तव में उन्हें कुछ सिखाते थे, दो 7 साल के बच्चे थे; एक कैलिफोर्निया में और दूसरा कोलंबिया में।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1281579633272451073
123,"@votejessi2020 उसमें से बहुत कुछ घूम रहा है... जरूरी नहीं कि वायरस, आप पर ध्यान दें... लेकिन निश्चित रूप से बहुत सारे झूठे सकारात्मक परीक्षण हैं, यह निश्चित रूप से है। #FalsePositives #Covid19Testing #OpenUpUSA #CCPVirus #MakeChinaPay
#OpenTheEconomy",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284501659733950465
124,"1/4 #FridayVibes
@NYCMayor
@NYGovCuomo
@DOEचांसलर और सभी मेयर/गवर्नर/स्कूल चांसलर
सोचो #COVID19 सबसे बड़ी चिंता है #स्कूल फिर से खुल रहे हैं फिर से सोचें। माता-पिता विरोध प्रदर्शनों, व्यवसायों के बीच बच्चों के स्कूल आने-जाने की सुरक्षा को लेकर अधिक चिंतित हैं",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284164666231590915
125,"संयोग से, एकमात्र सेवा जिसने महामारी के बावजूद सभी प्रतिबंधों का सामना किया है, वह शिक्षा क्षेत्र है!
ऐसा लगता है कि किसी भी प्रतिरोध से बचने के लिए राष्ट्र को अंधा करना अगली सबसे अच्छी रणनीति है!",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287351777524740096
126,"@GOP @realDonaldTrump लिटिल डौग डूसी स्कूल नहीं खोलेंगे लेकिन शिक्षकों को भुगतान करना जारी रहेगा जबकि बच्चों को माता और पिता द्वारा कंप्यूटर पर घर पर पढ़ाया जाता है। इसका कोई अर्थ नहीं निकलता। ! चार्टर स्कूलों के पास फिर से खोलने की योजना है, पब्लिक स्कूल क्यों नहीं?",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284927519565721605
127,"क्या स्कूलों को इस गिरावट को फिर से खोलना चाहिए? नीति निर्माताओं को निम्नलिखित आंकड़ों पर विचार करना चाहिए:

:arrow_right: COVID-19 से बच्चों को गंभीर ख़तरा नहीं है
:arrow_right: बच्चे सुपर स्प्रेडर नहीं होते हैं
:arrow_right: वर्चुअल लर्निंग में महत्वपूर्ण कमियां हैं
:arrow_right: स्कूल बंद होने से शैक्षणिक असमानताएं बढ़ती हैं

#आईवेड",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1276229723941634051
128,"अगर डेकेयर और प्रीस्कूल खुले और फल-फूल रहे हैं, तो के-12 स्कूल पूरी तरह से क्यों नहीं खुल सकते?",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281257448884617217
129,@CMOGuj @HRDMinistry हम शिक्षकों ने सोचा कि हम तकनीक सीखने में कड़ी मेहनत कर रहे हैं ताकि हम लंबे समय तक पढ़ा सकें। कृपया स्कूलों को चालू रहने दें। @vijayrupanibjp,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287355449453371392
130,"@realDonaldTrump बिल गेट्स के दोस्त फौसी और उच्चतर से छुटकारा पाएं
डॉ स्कॉट एडम्स जहां वह वास्तव में #चीन वायरस के डेटा और तथ्यों को जानते हैं
बिल गेट्स एपस्टीन द्वीप से प्यार करते हैं, फौसी अपराध में उनके दोस्त हैं। मैं नहीं चाहता कि पेडो मुझे बताए कि मुझे अपनी या अपने बच्चों की देखभाल कैसे करनी है !!",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283456135756947457
131,"प्रिय शिक्षकों, मैं गारंटी देता हूं कि हमारी कक्षाओं में #COVID19 से भी बदतर कीटाणु हैं और फिर भी हमने इस नौकरी के लिए साइन अप किया है।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282765400816513024
132,@TimRunsHisMouth एलए में माता-पिता को अपने बच्चों को अब चार्टर और निजी स्कूलों में दाखिला लेने की जरूरत है और LATU को इसे पूरा करने के लिए कहें! #LATU स्पष्ट रूप से बच्चों से नफरत करता है अगर वे परिवार की पसंद को दूर करना चाहते हैं कि कौन सा स्कूल उनके बच्चे के लिए सबसे अच्छा है। मेरिट वाले यूनियनविहीन स्कूलों को हर तरह का वेतन!,school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286140506481729536
133,यदि आप कभी कॉलेज छात्रावास में रहे हैं तो आपको पता होगा कि COVID-19 उन कीड़ों के लिए कोई मुकाबला नहीं है जो हर कॉलेज के बच्चों के सिंक में रहते हैं #washyourdishes,school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237513323307880449
134,"अगर अमेरिका इतना प्रो-लाइफ है और मासूम बच्चों की परवाह करता है, तो हमारे बच्चों को COVID से भरे स्कूलों में उनके कयामत पर भेजने के लिए ट्रम्प और डेवोस इतने जहन्नुम क्यों हैं?",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283845446088003584
135,@GovTimWalz मास्क पर आपका अनिर्णय गैर-जिम्मेदाराना है। स्कूल खोलना प्राथमिकता होनी चाहिए। सभी सार्वजनिक स्थानों पर सभी के लिए मास्क की आवश्यकता स्कूलों को खोलने के लिए सुरक्षित स्थिति बनाने में मदद करती है। #मुखौटा,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283215509216006144
136,जहां लेन-देन होता है वहां के बाजार अभी भी बर्बाद हो रहे हैं तो सोशल डिस्टेंसिंग रखने की सलाह दें। वहीं स्कूल नहीं खोल रहे हैं जहां खरीदारी का लाभ हो रहा है और सोशल डिस्टेंसिंग का पालन करने की सलाह भी दे रहे हैं? फिर भी शिक्षकों को वेतन मिल रहा है। हम कहते हैं कि घर पर नहीं रहना है,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284315345717800965
137,"@PabloDeGrate @TB_Times क्या आप क्लास एक्शन लॉ सूट में राष्ट्रों की भर्ती कर सकते हैं? यदि ऐसा है तो शिक्षकों को ऑस्ट्रिया, ऑस्ट्रेलिया, कनाडा, डेनमार्क, फ़िनलैंड, फ़्रांस, जर्मनी, जापान, इज़राइल, नीदरलैंड, स्वीडन, स्विट्ज़रलैंड, दक्षिण कोरिया... उन सभी के शिक्षकों से बात करनी चाहिए जिन्होंने स्कूल खोले हैं।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1285361809764093954
138,"@ParrishBrenton कमजोर घर पर रहें, लेकिन आप सभी छात्रों को कुछ के लिए पीड़ित नहीं बनाते हैं। आपकी सादृश्यता के तहत, 2017 में मरने वाले 90k स्कूलों को बंद करने के लायक नहीं थे? हम सभी जानते हैं कि छात्र अभी भी सामाजिककरण कर रहे हैं, विरोध कर रहे हैं और 24/7 अपने घरों में नहीं रह रहे हैं।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284540255576653830
139,"संयुक्त राज्य अमेरिका पुष्टि किए गए covid19 मामलों, सक्रिय मामलों और मृत्यु के लिए चार्ट का नेतृत्व कर रहा है, फिर भी वे अपने स्कूल खोल रहे हैं। कृपया @NGRPresident @NGRSenate @HouseNGR @NigEducation हमारे स्कूल खोलें",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281910072822640640
140,"#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
#schoolreopenindia
स्कूल मॉल, जिम और सिनेमा हॉल से ज्यादा सुरक्षित हैं
@Francis_Joseph",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287677447337439232
141,@chiproytx @SenateGOP बस स्कूल खोलो। वहाँ समस्या हल हो गई। @SenTedCruz @chiproytx,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285674319713099776
142,डेमोक्रेट्स और शिक्षक संघों को गरीब बच्चों की परवाह नहीं है। उन सभी वंचित बच्चों के बारे में क्या जिन्हें अपना भुगतान करने के लिए HS स्पोर्ट्स की आवश्यकता है? जब स्कूल बंद हो जाते हैं तो उनके लिए खेलों में सफल होना मुश्किल होता है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284656689912979463
