,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
69,"डरहम, उत्तरी कैरोलिना में स्कूल 3 नवंबर 2020 के आम चुनाव के बाद तक बंद रहेंगे। डरहम में डेमोक्रेट विज्ञान से इनकार करने वाले हैं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283942787940061184
70,"@trodykeil बच्चों को आगे की पंक्तियों में भेजना जहाँ बहुत से वयस्क नहीं जाएँगे, जिसमें राजनेता भी शामिल हैं, जो इस हड़बड़ी में निर्णय लेते हैं, मछली के लिए साइकिल के रूप में बहुत मायने रखता है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286891864637886466
71,रद्द #GOP सम्मेलन लेकिन चाहता है कि स्कूल फिर से खुल जाएँ! रूढ़िवादी केवल खुद को बचा रहे हैं! #TrumpVirus #GestapoTrump,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286414978711465985
72,"@ मैरी रेडडेन 1 यहां तक ​​कि कुछ उपनगरीय स्कूलों में सफाई की आपूर्ति के मुद्दे हैं और माता-पिता से उन्हें वर्ष की शुरुआत में प्रदान करने के लिए कहते हैं। अधिकांश बेरोजगारों के साथ यह अस्थिर है।
#सुरक्षित रखें
#स्कूल",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287730195747807233
73,"@TrumpWarRoom @weijia फिर से खोलने के रास्ते में विज्ञान नहीं है: वायरस है! बहुत कम सबूत और डेटा क्योंकि बच्चों का इतना परीक्षण नहीं किया जाता है! वे संक्रमित हो जाते हैं या स्पर्शोन्मुख वाहक होते हैं। यूरोपीय संघ में: छोटे समूह, वैकल्पिक कक्षाएं, मास्क और हाथ धोना, 1 सितंबर से पहले नहीं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283853498996723714
74,स्कूलों को फिर से खोलना पागलपन की पराकाष्ठा है।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283807111231635459
75,"फ्लोरिडा के सबसे बड़े शिक्षक संघ के अध्यक्ष फ्रेड्रिक इनग्राम ने डिसांटिस पर ""बच्चों के जीवन के साथ राजनीति करने"" का आरोप लगाया है क्योंकि वे फ्लोरिडा और देश भर में नए कोरोनोवायरस मामलों के बढ़ने के बावजूद स्कूलों को फिर से खोलने के लिए जोर दे रहे हैं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285585562175524864
76,स्कूल खोलना बेवकूफी है इसे बंद करो और एक UBI दे दो #notmykid,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283884344986284032
77,"#COVID19 के लिए @Harvard, @MIT और Ivy League Basketball जैसे सभी अमीर लोगों के कार्यक्रम रद्द हो रहे हैं, लेकिन सार्वजनिक क्षेत्र की सभी चीज़ें तब तक खुली रहती हैं जब तक कि बुरी खबर न आ जाए। @Google, @Microsoft, @Walmart, और @McDonalds सभी बंद हो गए हैं या सवैतनिक अवकाश की पेशकश की है।",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237551881271906305
78,"बेट्सी डेवोस एक महामारी के दौरान बच्चों को भीड़ भरे स्कूलों में जाने के लिए मजबूर करना चाहती है क्योंकि बच्चों को यह पढ़ाना कि रिपब्लिकन को परवाह नहीं है कि वे जीते हैं या मरते हैं, वह उस शिक्षा के सबसे करीब है जो वह उन्हें देने को तैयार है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283871270321487872
79,@MichaelSteele आपको लगता है कि वास्तव में किसी ने उसके लिए वह पंक्ति लिखी है? क्या बेवकूफी की बात करना। लेकिन मुझे लगता है कि पेंस ने सीडीसी के दिशा-निर्देशों के साथ इसकी शुरुआत की थी 'यह कारण नहीं होगा कि हम स्कूल नहीं खोलेंगे।',school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283907584773230599
80,"जब तक माता-पिता अपने बच्चे (बच्चों) को एक महामारी के दौरान सुरक्षित नहीं रखना चाहते हैं, तब तक हर कोई ""प्रो-लाइफ"" है और सरकारी अधिकारी हमसे स्कूलों को फिर से खोलने की मांग करते हैं। मुझे बताओ, क्या यह ""सामान्य स्थिति में वापसी"" है जब उनके सहपाठी मरने लगते हैं?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283834574703931392
81,"कोविड-19 से स्कूली आयु वर्ग के बच्चों की मृत्यु की स्वीकार्य मात्रा शून्य है। कोई नहीं, एक भी नहीं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283849721413394433
82,"@CyrilRamaphosa ने अभी-अभी घोषणा की है कि कोई दौरा नहीं होना चाहिए, लेकिन फिर भी स्कूल खुलने चाहिए, कैसे? संसद बंद है, स्कूल फिर से क्यों खुलें? सोशल डिस्टेंसिंग के बारे में छोटे बच्चे क्या समझते हैं? उनके मुखौटे पूरे समय रखें? चलो भी!!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283330533758574592
83,ब्रिटेन में कोरोना वायरस के 373 मामलों की पुष्टि हुई है और छह लोगों की मौत हुई है। संख्या केवल बढ़ने की उम्मीद है - निश्चित रूप से सबसे सुरक्षित विकल्प स्कूलों को अस्थायी रूप से बंद करना होगा जबकि COVID-19 पर अधिक शोध किया जा रहा है!,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237493652353662976
84,"क्या यह अजीब नहीं है कि जिन लोगों के पब्लिक स्कूलों में बच्चे नहीं हैं, वे सभी चाहते हैं कि स्कूल खुल जाएं? यह पुरुषों की तरह महिलाओं को बता रहा है कि उनके शरीर के साथ क्या करना है। जो कोई भी स्कूल खोलने पर जोर दे रहा है उसे एक सप्ताह बिताने की जरूरत है उसके बच्चों को। गुड लक #IfSchoolsReopenNow",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285679586085343234
85,स्कूल जल्दी खुले तो शिक्षकों की हो जाएगी मौत! शुभ रात्रि। #ReOpenOurSchools #SchoolReopening,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284362658746109952
86,"हर दिन माता-पिता अपने बच्चों को यह समझते हुए स्कूलों में भेजने का विकल्प चुनते हैं कि जोखिम हैं, चाहे वह शूटिंग के लिए धमकाना हो। माई सन्स स्कूल को पिछले साल 4 बार बंद किया गया, 3 बंदूकें, 1 बम की धमकी। स्कूल कुछ समय के लिए सुरक्षित नहीं रहे हैं। यह केवल एक और बात पर विचार करने के लिए है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283840057992810496
87,"मुझे घर पर रहने और फिर भी काम करने का सौभाग्य मिला है, जिससे मेरे बच्चे सुरक्षित रह सकते हैं। ज्यादातर लोग इतने भाग्यशाली नहीं होते हैं। हमें उन कर्मचारियों के लिए स्कूल बंद और राहत चाहिए जो बच्चों के साथ घर पर नहीं रह सकते। अर्थव्यवस्था अनिवार्य मास्क और चपटे वक्र के साथ लौटती है, न कि इसके विपरीत।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283832301764448258
88,"@Acosta @PressSec
1. वास्तविक विज्ञान पढ़ें।
2. और अन्य देश स्कूलों को फिर से खोल सकते हैं क्योंकि उन्होंने कड़ी मेहनत की: शटडाउन, मास्क, टेस्ट, ट्रेसिंग और आइसोलेटिंग। हमने नहीं किया।
3. इज़राइल को देखें। वे अब स्कूलों को बंद कर रहे हैं।

ट्रम्प के अभियान पर बच्चे, कृपया।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283847031912566784
89,@टेरेसा_चैपल स्कूलों को फिर से खोलने के लिए नहीं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287406415821320193
90,"मैंने अभी-अभी रेडियो पर सुना, कि अगर कोविड-19 के मामले की पुष्टि होती है तो एसए एक स्कूल को बंद कर देगा। क्या यह घोड़े के बोल्ट लगाने के बाद फाटक बंद करने जैसा नहीं है ???",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1239759351666978821
91,"सार्वजनिक कार्यक्रमों और सामाजिक समारोहों को रद्द करना...अद्भुत! लेकिन स्कूल अभी भी 100 लोगों के लिए दिन में 6 घंटे, सप्ताह में 5 दिन के लिए खुले हैं। मैं कोई विशेषज्ञ नहीं हूं लेकिन...#कोरोनावायरस #कोविड19 #कोरोनावायरसुक",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1236792395351625730
92,"मान लीजिए कोई छात्र Covid19 को अनुबंधित करता है, तो क्या पूरा स्कूल बंद कर दिया जाएगा और 14 दिनों के लिए क्वारंटीन कर दिया जाएगा? क्या शिक्षकों को अपने बच्चों के स्कूल को सूचित करना होगा क्योंकि उनके बच्चे दूसरे जिले के छात्र हैं। क्या उनके बच्चों का स्कूल बंद करना पड़ेगा? यह गड़बड़ हो जाएगा।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283830998296408072
93,"@SatterleyAndrew @GOP @realDonaldTrump योजना यह है .... कि कोई मार्गदर्शन न होने के कारण, इसका पता लगाने के लिए इसे स्कूलों तक छोड़ दिया जाए, जिससे उन्हें अपराध-बोध से मुक्त महसूस हो। जैसे फ्लोरिडा, जॉर्जिया, टेक्सास, एरिजोना में..... कोई चिंता नहीं। #कोविडिओट्स",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286968302057803776
94,"@RiegerReport क्या आप उन लोगों पर भरोसा करना चाहते हैं जो आपके बच्चों के साथ बच्चों को स्कूलों में पिंजरे में रखते हैं? वे। अभी-अभी। करना। नहीं। देखभाल। किसी के बारे में लेकिन उनके अमीर दोस्त, जो पब्लिक स्कूलों में नहीं जाते हैं। ##नॉट माय प्रेसिडेंट",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283862106102796288
95,"राज्यपाल @GovRonDeSantis, आपके कार्यालय क्यों नहीं खुले हैं? अगर आप चाहते हैं कि एक महीने में सभी स्कूल खुल जाएं तो आज ही अपने ऑफिस खोल लें। #COVID-19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281534785794572289
96,"मुझे पता है कि मेरे पास शून्य अनुयायी हैं, लेकिन मुझे आज अपना शिक्षण कार्य छोड़ना पड़ा क्योंकि इतने सारे #COVIDIOTS को लगता है कि यह एक धोखा है और मेरा स्कूल पूरी तरह से आगे बढ़ रहा है और बिना फेस मास्क के आमने-सामने खुल रहा है। मेरा सबकुछ उजड़ गया। मुझे अपनी नौकरी से प्यार था।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287813610090237952
97,"स्कॉटलैंड और वेल्स में शुक्रवार से स्कूल बंद हो रहे हैं। जबकि इंग्लैंड में अभी भी स्कूल खुले हैं।

हमें अपने सभी बच्चों को इस घातक कोरोनावायरस से सुरक्षित रखने की आवश्यकता है।

स्कूलों को खुला रखने वाला इंग्लैंड यूरोप का एकमात्र देश होगा।
#covid19UK
#कोरोना वाइरस",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1240308142887469056
98,"जब तक माता-पिता अपने बच्चों को एक महामारी के दौरान सुरक्षित नहीं रखना चाहते हैं और सरकारी अधिकारी हमसे स्कूलों को फिर से खोलने की मांग करते हैं, तब तक हर कोई ""प्रो-लाइफ"" है। मुझे बताओ, क्या यह COVID-19 के लिए बच्चों की बलि देना ""सामान्य स्थिति में वापसी"" है? अपना कोई नहीं, पर...",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283835384233893889
99,ऑनलाइन शिक्षण भी एक सेवा है और शिक्षकों को भुगतान करने की आवश्यकता है। स्कूलों को जीवित रहने की जरूरत है।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287331585692299264
100,@GovParsonMO स्कूल मत खोलो !! कुछ सही करो। कृपया! #missouri #kcmo @MayorLucasKC मदद।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285942893006462978
101,"धन्यवाद बिल, आप #कोरोनावायरस की इस कमबख्त आपदा के दौरान, हमारे स्कूल को खुला रखना पसंद करते हैं।

#CLOSENYCPUBLICSस्कूल बंद करें",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238591330252738561
102,शिक्षक हमारे स्कूलों को छात्रों के घर ले जा रहे हैं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287331827011575808
103,"@MiamiSup मैं एक माता-पिता और करदाता हूं और मेरे कर डॉलर कैसे खर्च किए जाते हैं, इस विकल्प की अपेक्षा करता हूं। मैं व्यक्तिगत रूप से सीखने के विकल्प की अपेक्षा करता हूं, विशेष रूप से सीडीसी निदेशकों द्वारा सभी स्कूलों को खोलने की सिफारिश के बाद।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286449892383174657
104,"चूंकि COVID-19 का जोखिम कम और कम होता जा रहा है, स्कूल को उचित SOP के साथ फिर से खोलना चाहिए।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284808491765555204
105,"संसद बंद है और स्कूल खुले हैं इसका कारण यह है कि यह कोविड-19 वायरस युवा लोगों की तुलना में बूढ़े लोगों को मारता है, इसलिए मुझे इस तर्क के पीछे तर्क नहीं मिलता है कि बच्चों को घर पर रहना चाहिए क्योंकि संसद बंद है, बच्चों को स्कूल जाना चाहिए .",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283326464323211268
106,परीक्षा की इस घड़ी में गुजरात सरकार को उन स्कूलों का समर्थन करना चाहिए जो स्कूल जाने वाले बच्चों के जीवन में सामान्य स्थिति लाने के नए तरीके खोज रहे हैं।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287335882647887872
107,@EricMMatheny किसी भी दिन साधारण सावधानियां संक्रमण को फैलने से रोकती हैं :mask::sneezing_face::wastebasket::open_hands::face_with_thermometer::house_with_garden: हमारी उपयोगिताओं में $100 से अधिक की वृद्धि हुई है। 1/एम में। लगता है कि हम सभी #COVIDー19 मुफ्त भोजन/सेवाओं के लिए भुगतान कर रहे हैं; बेदखली अधिस्थगन / रुकी हुई उपयोगिता शटऑफ़ #स्वास्थ्य देखभाल कार्यकर्ता #OpenAmericaNOW,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285172186421121030
108,"पब्लिक स्कूलों और डेकेयर में क्या अंतर है?

शिक्षक संघ।

हमारे बच्चों को स्कूल वापस लाओ!

#notmykid",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283853234864619522
109,"शिक्षा विभाग यह भूल गया है कि कैसे मैट्रिक में अच्छा प्रदर्शन नहीं करने के कारण हमने आत्महत्या के माध्यम से शिक्षार्थियों को खो दिया है। इस तनावपूर्ण समय में कोई कैसे ध्यान केंद्रित करता है और अच्छा प्रदर्शन करता है जब स्कूल एक सप्ताह बंद रहते हैं और अगले सप्ताह बंद रहते हैं, और आपके शिक्षक परीक्षण करते हैं +",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283337726495019008
110,"अगर किराना स्टोर खुल सकते हैं और लोग वहां काम करते हुए अपनी जान जोखिम में डाल सकते हैं, तो स्कूल और शिक्षक भी ऐसा कर सकते हैं।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284225703429525504
111,"मैं अपने कैंपस में वापस जाना चाहता हूं और छात्रावास में रहना चाहता हूं, केवल मैं वास्तव में चाहता हूं कि लोग मास्क पहनें या यदि वे ऐसा नहीं कर सकते हैं तो घर पर रहें।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283818305363628032
112,"@EducateCT @GovNedLamont @teachcardona जब संभव हो तो परीक्षण, मास्क और बाहरी गतिविधियों का संयोजन मदद कर सकता है। आइए 5 दिनों के लिए व्यक्तिगत कक्षाओं में अपने स्कूल खोलें।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1286757972920741889
113,"@realDonaldTrump वे अपनी ओर से राजनीतिक लाभ के लिए स्कूलों का उपयोग कर रहे हैं। उन्हें लगता है कि अगर स्कूल नहीं खुलते हैं तो यह ""ट्रम्प की गलती"" होगी इसलिए चुनाव को अपने पक्ष में कर रहे हैं। वे अर्थव्यवस्था को खुला भी नहीं देखना चाहते।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280893432030826503
114,"पीएम मोदी, #DigitalIndia के विचार का कोई मतलब नहीं है जब आप विभिन्न पृष्ठभूमि के सभी बच्चों के लिए इसका उपयोग करने के बजाय स्कूलों को डिजिटल शिक्षा के संचालन और उपयोग करने से रोकते हैं। #SaveOurSchools",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287362042719088641
115,"स्कूली शिक्षा प्रणाली को मजबूत करें, इसे तोड़ें नहीं... शिक्षक मायने रखते हैं! छात्र मायने रखता है! स्कूल मंच प्रदान करते हैं: folded_hands_light_skin_tone:",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287317892170539008
116,@GovStitt अगर स्कूल नहीं खुलते हैं तो शिक्षकों को वेतन नहीं मिलना चाहिए! मांगों और बकवास को रोकने की जरूरत है!,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284168493437538304
117,"@CNN शिक्षक अकेले नहीं हैं।

करीबी वातावरण में काम करने पर सभी लोगों, सभी उद्योगों में ज्ञात भेद्यताओं के साथ और बिना जोखिम वाले जोखिम होते हैं

शिक्षकों के लिए कोई बहाना नहीं

चूंकि किड्स को शायद ही कभी #COVID19 मिलता है या छूटता है, उन्हें #स्कूल में वापस लाएं।

#CNN #MAGA2020 #FakeNewsCNN",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282683720403689474
118,"@ZacBissonnette वह वीडियो, मेरे भगवान। मैं अगले व्यक्ति की तरह प्रगतिशील हूं और मुझे उम्मीद है कि ट्रम्प हार जाएंगे, लेकिन मुझे आखिरी बार याद नहीं आया कि मैंने इस तरह के निंदक, डरपोक प्रचार का टुकड़ा देखा था। स्कूलों को बंद रखना हमारे सबसे कमजोर बच्चों के लिए विनाशकारी होगा।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283830413811765259
119,@DailyCaller @realDonaldTrump माता-पिता चाहते हैं कि स्कूल खुलें! पहले से ही भरे हुए निजी स्कूलों में बच्चों को प्रवेश दिलाने की होड़ मची हुई है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1281789659983609858
120,@sxdoc वे ऑनलाइन बीएस पर जोर दे रहे हैं। पर्याप्त! बच्चों को स्कूल वापस जाने की जरूरत है - कोई मास्क नहीं - अपने साथियों के साथ बातचीत करें और एक शिक्षक के साथ सीखने पर स्कूल में हाथ बँटाएँ। माता-पिता को अपने परिवारों का समर्थन करने के लिए काम पर वापस जाने की जरूरत है! यह पूर्ण पागलपन है! #वेकअपअमेरिका,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282852407970586624
121,परीक्षा की इस घड़ी में गुजरात सरकार को उन स्कूलों का समर्थन करना चाहिए जो स्कूल जाने वाले बच्चों के जीवन में सामान्य स्थिति लाने के नए तरीके खोज रहे हैं। #SaveOurSchools #mychildmychoice @PMOIndia @narendramodi @imBhupendrasinh @vijayrupanibjp @CMOGuj,school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287374269236703232
122,"9000 सीवी की मृत्यु 55 वर्ष से कम है। 90% -95% में पहले से मौजूद स्थितियां हैं। हम जानते हैं कि कौन असुरक्षित है और किसे सुरक्षित रखना है।
जवाब- सबको बंद कर दो।

बच्चे बीमार नहीं पड़ते या कोविड से मरते नहीं हैं। वे वायरस भी प्रसारित नहीं करते हैं।
जवाब- मास्क और स्कूल बंद करो

#एंडलॉकडाउन।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282860843630239744
123,"@DoctorYasmin @NBCDFW बच्चों को शायद ही कभी गंभीर COVID-19 बीमारी होती है।
कम से कम 40% शहरी बच्चे ऑनलाइन स्कूलों में प्रवेश नहीं कर रहे हैं।
शिक्षा का एक और साल नहीं हो सकता, बचपन में बढ़ती निरक्षरता, अवसाद और आत्महत्या।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282521189668106240
124,स्कूलों को बंद करने से हम शिक्षकों के लिए नो वर्क नो पे का संकट खड़ा हो सकता है,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283392961259155456
125,स्कूलों को आगे बढ़ने दें ताकि बच्चे मजबूत हों,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283319358845067266
126,"@MsPicklesP @fabricationista @thehill प्रतिदिन SWFL में अधिक से अधिक #NY प्लेट्स देख रहे हैं, लेकिन जब तक वे अपनी #लोकतांत्रिक और #उदारवादी विचारधारा को दूर रखते हैं, यह सब अच्छा है! :pray::flag_for_United_States::statue_of_liberty::family_man_women_girl_girl::cop: #Florida #Veteran #healthcareworkers #VoteRed #VoteRedToSaveAmerica #VoteRedToSaveFreedom #OpenAmerica",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285578336773832704
127,@ GTnate56 अच्छा सवाल है। शायद जल्द ही स्कूल खुलेंगे। हमें अपनी आवाज सुननी चाहिए। यह चुप रहने का समय नहीं है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285337674950246402
128,आप बिना मास्क पहने पब्लिक स्कूल में जाते-जाते बच गए। आपका बच्चा भी होगा। #नोमास्क,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285027804078317568
129,BREAKING हाउस हर एक K-2nd ग्रेडर के लिए विशाल प्लास्टिक बबल्स को फंड करने के लिए बिल पास करता है क्योंकि यह सुनिश्चित करने का एकमात्र तरीका है कि वे कक्षा में 6 फीट अलग हैं। #कोविडिओट्स #cdc,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286462777251561473
130,"@rezaaslan यह एक पक्षपातपूर्ण मुद्दा नहीं होना चाहिए... हमारे बच्चों के भविष्य को पहले रखने का समय है... फ्लू हमारे बच्चों के लिए COVID की तुलना में कहीं अधिक खतरनाक है, अध्ययनों से पता चला है कि वे वायरस और शेष यूरोप के न्यूनतम प्रसारक हैं बिना किसी परेशानी के स्कूल खोल दिए हैं। #चपटाडर",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1280891201747423238
131,"स्कूलों को बंद रखना उन सभी कामकाजी माताओं के लिए बड़ी चुनौती है, जिन्हें अब होमस्कूलिंग करनी है

मुझे लगा कि वामपंथी महिला के पक्ष में हैं?
@TheDemocrats ने ऐसा नहीं सोचा था।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280855319317549057
132,"मुझे समझ नहीं आता कि #शिक्षक वापस #स्कूल जाने से इतने हिचकते क्यों हैं। महामारी की शुरुआत के बाद से, हम में से कई सुरक्षित रूप से काम कर रहे हैं, बिना किसी समस्या के कई लोगों के संपर्क में आ रहे हैं। यह कपड़े पहनने और काम पर वापस जाने का समय है!
#COVID-19",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282980016180142085
133,"अगर शिक्षक जरूरी हैं तो काम पर लौटें और अपना काम करें। यदि वे आवश्यक नहीं हैं तो ठीक है। स्कूल बंद करो, बच्चों को पैसे दो, और माता-पिता को अपने बच्चों को शिक्षित करने दो। आप काम पर जाने से इंकार नहीं कर सकते लेकिन फिर भी आपको भुगतान मिलता है।",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286475669376040961
134,"@burpytrolls मुझे या तो, फौसी, बाल रोग विशेषज्ञों का बहुमत कहता है कि उन्हें खोलो, वे डेकेयर, शिविरों, मनोरंजन पार्कों में जा सकते हैं, लेकिन स्कूलों में नहीं, क्योंकि ट्रम्प ने यह कहा है ... wtf ...",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285061477876019200
135,शून्य विज्ञान है जो इंगित करता है कि स्कूलों को फिर से खोलना सुरक्षित नहीं है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283813225549660161
136,ओपन #टेक्सास #स्कूल हमारे बच्चों के लिए बहुत जरूरी है !!,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283842304466395137
137,"अगर #महामारी के दौरान #डेकेयर सेंटर खुल सकते हैं, तो #स्कूल क्यों नहीं हो सकते मेरा 2yo साल भर से डेकेयर में जा रहा है, वह कभी नहीं रुका। बच्चों या शिक्षकों में कोई बीमारी नहीं। तो स्कूल क्यों नहीं?!?",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286077254674665479
138,@GovMurphy आपके लॉक डाउन राजनीति के बारे में हैं। वक्र को समतल करने के लिए हम सभी ने बलिदान दिया। अब एनजे खोलो। अगर मास्क काम करता है या 6 फीट की दूरी काम करती है तो एनजे स्कूल खोल सकता है - ठीक है। या यहाँ एक और विचार है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287796884007006209
139,@CoachStokowski कारण 912 हमें स्कूल खोलना चाहिए और खेल खेलना चाहिए। और क्या कहने की जरूरत है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1281748359905251333
