,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
121,"@JustinAHorwitz @ReallyAmerican1 विज्ञान को हमारे स्कूल खोलने के रास्ते में नहीं खड़ा होना चाहिए। लेकिन मैं आपको गारंटी देता हूं, यह वायरस उन्हें स्थायी रूप से बंद कर देगा.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284300796474130432
122,"@realDonaldTrump और @BetsyDeVosED स्कूल खोलकर जो कर रहे हैं, वह वाणिज्य की वेदी पर एक वास्तविक मानव बलिदान है, जो 1% को लाभान्वित करता है, लेकिन पूरी तरह से निम्न वर्गों द्वारा भुगतान किया जाता है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281599752644235265
123,"ठीक है, इसलिए कोरोनावायरस बहुत तेज़ी से फैल रहा है और संयुक्त राज्य अमेरिका में 600 मामले हैं इसलिए स्कूलों या परिसरों को बंद करना पड़ता है या यह हम सभी को प्रभावित करने वाला है, भीड़ के पास कहीं भी जाना सुरक्षित नहीं है, इसलिए कृपया कुछ करें जो हमें जवाब चाहिए!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237495220713009154
124,"#Fauci अगर हमें बड़े समूहों में इकट्ठा नहीं होना है, तो स्कूल अभी भी क्यों खुले हैं? अगर हम वही काम नहीं कर सकते जो महीनों पहले करते थे, तो फिर भी हम अपने बच्चों को क्यों खतरे में डाल रहे हैं? #कोरोनावाइरस (कोविड-19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237591651914113024
125,"मेरा हाई स्कूल का बच्चा 18 अगस्त को #COVID__19 मामलों में वृद्धि के साथ स्कूल वापस नहीं जाएगा। मुझे उसके शिक्षकों, सहपाठियों और लोगों की चिंता है कि कहीं वे आज घर में कोविड न ला दें। @GavinNewsom स्कूलों का नेतृत्व और सुरक्षा करने में विफल रहा है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283823455285071874
126,"ठंड जितनी अधिक होती है, कोविड-19 के मामलों का स्तर उतना ही अधिक होता है... हमारे बच्चे बिल्कुल भी मुकाबला नहीं कर रहे हैं।
हालाँकि पाठ्यक्रम को इस तरह से कवर नहीं करना है, अभी आओ!
अधिकांश शिक्षार्थी अभी अस्पतालों में हैं, तो ग्रैंड शार्प का क्या उपयोग है?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283365349908512769
127,@jaketapper विज्ञान ईंट और मोर्टार स्कूलों को फिर से खोलने के पक्ष में नहीं है !!,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283883320552706054
128,"जब मेरा 5 साल का भतीजा हमारे हाथों में मास्क देखता है तो वह पूछता है कि क्या हम कहीं जा रहे हैं, वह अपने बड़े भाइयों को घर से निकलने पर मास्क लाने की याद दिलाता है। वह अनुकूलित है। वह इस साल स्कूल शुरू करने के लिए उत्साहित था, लेकिन मैं उन सभी को अंदर भेजने के बजाय होमस्कूल करना पसंद करूंगा।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283862010623479808
129,"मैडिबोगो में @LeanneManas @SakinaKamwendo Nollen: मुझे लगता है कि सरकार को इस साल के लिए स्कूलों को बंद कर देना चाहिए: और स्कूलों का पुनर्निर्माण, शौचालय फर्नीचर किताबें, और और",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283272438839746561
130,"@joshi_speaks @zoneanthony @anubha1812 मुझे लगता है कि जो माता-पिता ऑनलाइन कक्षाओं से संतुष्ट नहीं हैं, उनके लिए सबसे अच्छा विकल्प सरकारी स्कूलों में शिफ्ट होना है या एक साल की छुट्टी लेना है। कई माता-पिता ऑनलाइन कक्षाओं से खुश हैं और उन्हें इसका लाभ उठाने देते हैं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287371459560525826
131,"@CBSNews @FaceTheNation @realDonaldTrump स्कूलों को बंद किया जाना चाहिए! कक्षाएं आभासी होनी चाहिए! आप प्रतिदिन दो या अधिक बार परीक्षण करवाते हैं! जो कोई भी आपके निकट होगा उसका परीक्षण किया जाना चाहिए! स्कूल के कर्मचारियों, शिक्षकों, शिक्षकों और बच्चों के पास यह विशेषाधिकार नहीं है! अधिक लोग/बच्चे मरेंगे @BetsyDeVosED",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286422535551123456
132,"ट्रम्प और गुबनेर एबट चाहते हैं कि स्कूल 2 फिर से खुल जाए।
यहां के प्रत्येक स्थानीय ISD को *कम से कम* 5% बजट कट मिल रहा है।
वे वास्तव में इस 2 कार्य की अपेक्षा कैसे करते हैं?

#TexasCovid19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286605387018440704
133,@RepLeeZeldin कोई परीक्षण योजना नहीं = कोई स्कूल नहीं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287022402149339136
134,"मैं आपको मुफ्त में बता सकता हूं, @MYANC के पास स्कूलों से जुड़ी बहुत सारी निविदाएं हैं, स्कूलों को बंद करने का मतलब अपनी जेबें बंद करना होगा, बल्कि वे 500 अरब के राहत पैकेज पर अपना दंश गंवाने के बजाय शिक्षकों और बच्चों को कोविड-19 से पुरानी बीमारी से मरते हुए देखते हैं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283301518557483009
135,"कुछ लोगों की अदूरदर्शिता आश्चर्यजनक है, और ट्रम्प के प्रति उनकी ईर्ष्या निराशाजनक है।

#LetSanityRule #NotMyChild #coronavirus
#स्कूल फिर से खुल रहे हैं",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283793034543595522
136,@GOP देखो जब इज़राइल ने स्कूल खोले तो क्या हुआ। और उस समय उनके पास कोविड नियंत्रण में था। यह यहाँ उग्र है।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283851402192621568
137,@MotherJones 39 परिवारों का एक अध्ययन। स्कूलों को आधार बनाकर खोलना क्या मजाक है।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286744465294663680
138,"...तकनीकी रूप से स्कूलों को बंद करने से कोरोना वायरस का प्रसार रुक जाएगा, तो आप स्कूल प्रणाली को क्या कहते हैं? स्कूलों को बंद करो।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237536584594935809
139,"एक ऐसे व्यक्ति के रूप में जो ऑटोइम्यून है, मैं कोरोनोवायरस को नहीं पकड़ना चाहता ... लेकिन निश्चित रूप से स्कूलों को इसकी परवाह नहीं है :heart_eyes::heart_eyes::heart_eyes:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237690620954771456
140,"@NYGovCuomo लेकिन आप बच्चों और शिक्षकों को एक वायरल महामारी के बीच भीड़ भरे स्कूलों में भेजकर मार देते हैं। आपकी विरासत: ""द गवर्नर हू किल्ड द चिल्ड्रेन""!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283025418531086337
141,@AliNouriPhD @UROCKlive1 जब मैंने इसे पढ़ा तो मैं यह निष्कर्ष निकाले बिना नहीं रह सका कि स्कूल खोलना सबसे खराब संभव काम है जो हम कर सकते हैं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283354773517983744
142,@जॉन कॉर्निन स्कूल तब तक सुरक्षित नहीं होंगे जब तक कि वायरस नियंत्रण में न हो। तुम भूत हो।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283800713718640641
143,"तो रहने वाले का बेटा, बैरन का निजी स्कूल नहीं खुलेगा, लेकिन वह आपके बच्चों को स्कूल भेजना चाहता है।
मूर्ख लोग बनना बंद करो। वह आपके बच्चों को खतरे में डालेगा, लेकिन अपने को नहीं।
#noschool #Covid_19 #coronavirus",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286512776337338369
144,"प्रिय ममे एंजी, कृपया ध्यान दें कि आज 90 में से केवल 6 ग्रेड रुपये स्कूल में आए। कृपया मुझे बताएं कि आप अभी भी बच्चों को स्कूल क्यों भेज रहे हैं?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285131229604569088
145,"सिर्फ स्कूल ही नहीं - पूरे देश को बंद कर देना चाहिए!

हम सभी प्रतिदिन संख्या से मर रहे हैं!

वक्र को फिर से समतल करने के लिए हमें एकजुट होना चाहिए!

COVID-19 वास्तविक है - हमें एकजुट होने की आवश्यकता है! :raised_fist_medium-dark_skin_tone:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283314079310983169
146,"@thekenshain @TheJLV 2 का भाग 2। दिन के अंत में, सीलबंद खिड़कियों और आंतरिक कक्षाओं वाले स्कूलों में #कोरोनावायरस बिल्डअप होगा जो #COVID19 वायरल लोड को बढ़ाएगा! इन भवनों का उपयोग नहीं होना चाहिए। बच्चे और शिक्षक ""जोखिम कम करने"" के शिकार नहीं होने जा रहे हैं",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285787304699854849
147,@GOP @realDonaldTrump हॉटस्पॉट्स में स्कूल खोलना इन बच्चों को अपने माता-पिता और दादा-दादी को मारने के लिए मजबूर करेगा। #ट्रम्प और #GOP के हाथ खून से रंगे होंगे।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285549921047842816
148,"आप सबसे अच्छा समाधान जानते हैं यदि पब्लिक स्कूल सिस्टम बंद करने से इनकार करते हैं, तो कोरोनावायरस के प्रसार को रोकने के लिए हर माता-पिता और बीमार कॉल करने वाले बच्चे के लिए है।

भले ही आपका बच्चा बीमार न हो, कोई होगा अगर इस महामारी के दौरान स्कूल खुले रहेंगे।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237483300068999168
149,"मुझे इस बात की परवाह नहीं है कि मुझे स्कूल जाना है, मैं सिर्फ एक ऐसी बीमारी को नहीं पकड़ना पसंद करता हूं, भले ही मैं एक बच्चा हूं और बच्चों के साथ #COVID19 से बचने की दर अधिक है, मेरे घर घर लाया जा सकता है और मेरे माता-पिता को मार डालो। मुझे पता है कि यह असंभव है, लेकिन फिर भी।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237493068615553029
150,यह सुनकर दुख हुआ कि @BorisJohnson और @Conservatives स्कूलों को बंद न करके कर्मचारियों और छात्रों को जोखिम में डाल रहे हैं। यह स्पष्ट है कि आप लोगों की तुलना में पैसे की अधिक परवाह करते हैं #कोरोनावायरस,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238873572891865088
151,"@GOP ट्रम्प और रिपब्लिकन सीडीसी को स्कूलों को फिर से खोलने के लिए अमेरिका को दिशा-निर्देश देने की अनुमति नहीं देंगे। रिपब्लिकन वह फंड नहीं देंगे जो स्कूलों को सुरक्षित रखने की जरूरत है। 138,000 मौतें काफी नहीं हैं? आप हमारे बच्चों की भी कुर्बानी देना चाहते हैं?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284622190705389568
152,@donwinslow @Fythia ट्रम्प चाहता है कि स्कूल खुले रहें ताकि वह कह सके कि चीजें खुल रही हैं। ट्रम्प को लगता है कि स्कूल खोलने और अर्थव्यवस्था को खोलने से उनकी दोबारा चुनावी बोली में मदद मिलेगी। ट्रम्प बच्चों के बारे में बिल्कुल नहीं सोचते।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284022361931612160
153,@twobluecats मैं और अधिक सहमत नहीं हो सका! #DeVosKillsChildren #DeVosMustGo #KeepSchoolsClosed,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283429237639315456
154,उन्हें स्कूल नहीं खोलना चाहिए.. इसे ऑनलाइन रखें और कुछ लैपटॉप और कुछ वाईफाई दान करें।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282697155900174339
155,"@realDonaldTrump RNC को पकड़ना बहुत खतरनाक है, लेकिन छात्रों और शिक्षकों को वापस स्कूल भेजें

#TrumpLiesAmericansDie",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286462353383530497
156,"@W7VOA @GOPconvention 10 वर्ष से अधिक उम्र के बच्चों को वयस्कों के समान दर पर वायरस प्रसारित करने के लिए दिखाया गया है।
10-18 वर्ष की आयु के बहुत सारे बच्चे हैं जो अपने स्कूलों और समुदायों में इस बीमारी को ले जा रहे हैं।
#GOPDeathCult",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286731527041290242
157,अगर हमारा जिला ऑनलाइन विकल्प की पेशकश नहीं करता है तो मैं अपने बेटे को घर पर ही पढ़ाऊंगा। मैं ट्रम्प के पुन: चुनाव अभियान या अर्थव्यवस्था के लिए किसी का बलिदान नहीं करूंगा।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283805110984937474
158,@liloakers @AliciaG19789176 @ThePantherBlacL @PostPunkBarbie @ThisCrazyLife3 @DHSCgovuk ऐसा लगता है कि #UK में स्कूलों के अलावा पूरी दुनिया सोशल डिस्टेंसिंग का पालन कर रही है। आप इसे नहीं बना सके। मैं अपने आप में शिक्षकों को जाते हुए नहीं देख सकता। #CoronaVirusUpdates #COVID19 #coronavirusuk #CoronavirusPandemic #coronavirus #closeschoolsuk,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238943530241884162
159,वे तब तक आंखें मूंद लेते हैं जब तक कि उनके अपने संक्रमित नहीं हो जाते और महसूस नहीं कर सकते कि यह कैसा है। फ्लिपन स्कूलों को बंद करो मां : रोष :: रोष :. तुमने मासूम परिवारों को उजाड़ दिया : रोष :: रोष :,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283408283605360641
160,"""छात्रों को कक्षा में लौटने की जरूरत है ताकि उनके माता-पिता काम पर लौट सकें।"" -डोनाल्ड ट्रम्प

""बच्चे वास्तव में वायरस को रोकने वाले होते हैं।"" -बेट्सी डेवोस

यह वह है जिसने स्कूलों को फिर से खोलने का फैसला किया है।

ये 2 झूठे हमारे बच्चों के स्वास्थ्य और जीवन को खतरे में डाल रहे हैं। #NotMyKid",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286688086139834371
161,@realDonaldTrump @CNN कोई परीक्षण नहीं। कोई ट्रेसिंग नहीं। स्कूलों में वापस नहीं!,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287547444725608449
162,"तमाम पढ़े-लिखे लोग इन हालात में #ऑनलाइन एजुकेशन का समर्थन कर रहे हैं। जो लोग इसका विरोध कर रहे हैं, वे सिर्फ यह दिखाते हैं कि वे कितने अनपढ़ हैं। उनकी गलती नहीं, उन्हें अच्छे स्कूल नहीं मिले। और ऐसा ही होगा अगर आज के बच्चों को गुणवत्तापूर्ण शिक्षा नहीं मिलेगी।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287324249053487106
163,"ओह, यह ""स्कूलों का सुरक्षित रूप से फिर से खुलना"" होने जा रहा है।
 हम सब चिंता करना बंद कर सकते हैं। डोनाल्ड ट्रम्प का कहना है कि यह सुरक्षित रहेगा, इसलिए यह सुरक्षित रहेगा क्योंकि वह ऐसा कहते हैं। वह पहले कब गलत हुआ है?
 उसकी रणनीति क्या है? कि यह सुरक्षित रहेगा। सरल।

 #ट्रम्प्सअमेरिका",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286414340996956163
164,"@Morning_Joe @Laurie_Garrett पब्लिक स्कूल में सभी बच्चों के लिए बस स्टॉप हैं, स्कूल बंद रहने के दौरान बच्चों के लिए रोजाना घर ले जाने वाला भोजन देने और वितरित करने के लिए उनका उपयोग किया जा सकता है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287739312985919496
165,"रिपब्लिकन: ""सभी जीवन मायने रखता है!""

*दूसरों की खातिर मास्क पहनने को कहा जाता है*

रिपब्लिकन: ""नहीं, ऐसा नहीं है!""

#notmykid",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283870834243907587
166,"मैं किंग काउंटी में रहता हूँ, जो COVID-19 के केंद्र से दो शहर हैं

स्कूल खुले हैं लेकिन आधा भरा हुआ है

एलीम स्कूलों में, बच्चे छींकते हैं, बात करते समय थूकते हैं, सलाद बार से खाते हैं और कुछ लक्षणों के वाहक हो सकते हैं

बंद करें, आवश्यक स्कूल लंच को सब्सिडी दें और शिक्षकों को घर भेजें",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237532008516964352
167,"यह पता लगाने की कोशिश की जा रही है कि कैसे एक राज्यपाल ""मास्क"" को अनिवार्य नहीं कर सकता है, लेकिन कह रहा है कि स्कूलों को व्यक्तिगत रूप से खोलना चाहिए @henrymcmaster #Hypocrite #sceducation @SCforEd #teacher",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283470833084772353
168,"@w_terrence यह बेहतर है... @pantomat__ अमेरिका ने आज 71,135 मामलों की रिपोर्ट के साथ नए COVID-19 मामलों का अपना उच्चतम एक दिन देखा।

और ट्रम्प स्कूलों को फिर से खोलने को लेकर चिंतित हैं",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283980007166095361
169,शायद यह नई नौकरी खोजने का समय है। यह निश्चित रूप से अब करियर की तरह नहीं लगता है। #TeachersAreNotMartyrs,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283319513744683010
170,"@AprilDRyan मेरे दो बेटे, दो बच्चे अपने बच्चों को नहीं भेजेंगे। एक बेटा हाई स्कूल टीचर है जिसका स्कूल जूम पर चलता रहेगा। लौटने को कहा गया तो उनकी यूनियन हड़ताल करेगी। #स्कूल फिर से #स्कूल खोलना",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1285976081598537729
171,@MercerYou मैं और अधिक निराश नहीं हो सकता। एक सार्वजनिक स्वास्थ्य पेशेवर के रूप में रात की कक्षाएं लेने के लिए एक गंभीर महामारी में खुले रहने का आपका निर्णय मुझे और बाकी सभी को बहुत जोखिम में डालता है। आपको शर्म आनी चाहिए!! #COVID19 #CoronavirusPandemic #सार्वजनिक स्वास्थ्य,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238528940056199169
172,"स्कूलों को बंद करें, शिक्षकों को अवैतनिक अवकाश पर रखें और उन्हें निजी स्कूल के शिक्षकों की तरह टीईआरएस के लिए आवेदन करने दें",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283443497496915969
173,मेरे शहर में किसी को CoVID-19 है और उन्होंने अभी तक स्कूल रद्द नहीं किया है।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237491654975803394
174,"ट्रम्प और रिपब्लिकन पार्टी- गर्भपात एक पाप है और यह बच्चों की हत्या है।
साथ ही ट्रम्प और रिपब्लिकन- हम इस पतझड़ में स्कूलों को पूरी तरह से फिर से खोल रहे हैं और अगर बच्चे वायरस के कारण मरते हैं तो हमें परवाह नहीं है।
यहाँ का पाखंड।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283867311686983680
175,"@ChuckGrassley @realDonaldTrump तो आप, ट्रम्प और GOP कब बच्चों को सुरक्षित रखने की परवाह करेंगे?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286505080812908544
176,"आपको क्या लगता है कि एक शिक्षक, छात्र, कैफेटेरिया कार्यकर्ता की #Covid19 मौत के लिए एक जूरी एक स्कूल जिले से दंडात्मक नुकसान में एक परिवार को पुरस्कार देगी, जिसे स्कूल जाने के लिए मजबूर किया गया था क्योंकि ट्रम्प एक कमबख्त बेवकूफ है?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284209180241326080
177,मैंने कभी नहीं सोचा था कि मैं वह दिन देखूंगा जब #Conservatives और #Libertarians चाहते हैं कि #PUBLICSSHOOLS खुलें। पब्लिक स्कूलों को भाड़ में जाओ! #COVID__19 #SaveTheChildren,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284008219430584325
178,"@DanielAndrewsMP स्कूलों को बंद करो! मामलों के कम होने तक दूरस्थ शिक्षा पर वापस जाएं। बल्कि आप क्या करेंगे; कोरोनावायरस के कारण मामले गिरेंगे, या लोग गिरेंगे...मर जाएंगे? स्कूल इस महामारी को नियंत्रित और बनाए नहीं रख सकते हैं। #कोविड19 #कोरोनावायरस",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281843352770510848
179,"एक अभिभावक ने ऑनलाइन एलआरएनजी बंद करने का कारण 4 पूछा। मैंने उन्हें पूरी स्थिति बताई और उन्होंने कहा, 'उन माता-पिता का क्या जो फीस देने को तैयार हैं? और हमें क्यों नहीं करना चाहिए? यह स्थिति स्कूलों ने नहीं बनाई है, यह पूरे विश्व को प्रभावित कर रहा है, फिर आप दोनों क्यों पीड़ित हैं?'",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287037070108585987
180,मैं चाहता हूं कि एक बच्चे को इस संक्रमण से अपने परिवार के सदस्यों को मिटाने के बजाय एक ग्रेड पीछे रखा जाए। #वैक्सीन #महामारी #कोरोनावायरस #Covid19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287789039798693889
181,"मेरे बच्चे ने आज स्कूल जाने से मना कर दिया और मैं भी चाहकर भी उसे लेने नहीं जा रहा था
स्कूल बंद होने चाहिए

#मनीहाइस्ट
#मबली
##स्कूल बंद होना चाहिए",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282968986162872320
182,मैं अपने बच्चों को अब स्कूल से बाहर चाहता हूं। यदि कोरोनावायरस इस घर में आता है तो यह पेट्री डिश के माध्यम से होगा जहां वे अपने दिन के उजाले का समय बिताते हैं।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237585012708409344
183,"@wnpr हम स्कूलों के फिर से खुलने को अपरिहार्य क्यों मान रहे हैं?

""विज्ञान को स्कूलों को फिर से खोलने के रास्ते में नहीं खड़ा होना चाहिए।"" -कोई है जो अपने बच्चों को स्कूल नहीं भेज रही है #NotMyKid",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286713705582010373
184,"@donwinslow पीओएस इन चीफ ने हमारी रक्षा करने का वादा किया। उस वादे में हमारे बच्चे, शिक्षक और हमारे स्कूलों में काम करने वाले सभी लोग शामिल होने चाहिए थे। सिर्फ 1% नहीं। लेकिन समझदार जानते थे। और हमने हिलेरी को वोट दिया।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283935372242751488
185,"@PamKeithFL @ACLU फ्लोरिडा री-ओपन मानदंडों को पूरा नहीं करता है।
स्कूल 3 सी पास नहीं करते हैं
बंद स्थान, निकट संपर्क, भीड़भाड़ वाले क्षेत्र।

चूंकि फ्लोरिडा सीडीसी के दिशा-निर्देशों को विफल करता है, इसलिए माता-पिता के रूप में यह कहना मेरा कर्तव्य है कि मेरा बच्चा ""ईंट और मोर्टार"" स्कूल में नहीं होगा।
#FloridaCovidEpicenter",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1280639425014312963
186,"कृपया सरकार को स्कूलों को बंद करने और बाल सहायता अनुदान को लाए बिना शिक्षकों को भुगतान करने के लिए कहें जैसे कि यह महत्वपूर्ण नहीं है। मुझे समझ नहीं आता कि लोग अनुदान कमाने वालों पर हमेशा हमला क्यों करते हैं, यह बच्चों के लिए है, वे मासूम हैं उन्हें इसकी जरूरत है।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283324221008105479
187,अगर आप चाहते हैं कि स्कूल बंद हो जाएं तो लाइक करें।,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283317242101473280
188,"""लॉस एंजिल्स में एक प्रमुख शिक्षक संघ का कहना है कि चार्टर स्कूलों पर 'स्थगन' होने तक जिला स्कूलों को फिर से नहीं खोल सकता है।""
अच्छे कारण से। चार्टर स्कूल शिक्षकों की रक्षा नहीं करते हैं, परेशान छात्रों को मना करते हैं, हमारे स्कूल सिस्टम से पैसे और प्रतिभा को निकालते हैं।",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283445205249617925
189,स्कूल बंद होने चाहिए मैं अपने बच्चे को स्कूल नहीं भेज रहा हूं,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283481468459769856
190,"इन सभी माता-पिता का दावा है कि अगर स्कूल खुलते हैं तो उनके बच्चे मास्क नहीं पहनेंगे...ठीक है, फिर बच्चे मूंगफली का मक्खन फिर से स्कूल ला सकते हैं क्योंकि मौत के सभी विकल्प मायने रखते हैं। स्कूल नहीं खुलने चाहिए!
#COVID19 #कोरोनावायरस #स्कूल फिर से खुल रहा है",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283417497123708928
